period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,0.19866,0.18,0.21597,0.17,3,0.16860001
+1q,0.23277,0.22,0.24832,0.19,3,0.2251
0y,1.06103,1.03,1.08309,0.89,3,0.19219999
+1y,1.24231,1.14,1.36923,1.06103,4,0.1709
