,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1223,4455010,1019952297,-0.0968
1,2025-12-31,Blackrock Inc.,0.0832,3031884,694134704,-0.109
2,2025-12-31,BAMCO Inc.,0.0793,2888845,661386639,0.5881
3,2025-12-31,State Street Corporation,0.052199997,1900894,435200190,-0.0308
4,2025-12-31,LOOMIS SAYLES & CO L P,0.040999997,1495160,342309417,-0.024500001
5,2025-12-31,Ninety One UK Ltd,0.0328,1194976,273583789,-0.50490004
6,2025-12-31,Wells Fargo & Company,0.0327,1192872,273102088,-0.10569999
7,2025-12-31,Morgan Stanley,0.0308,1120740,256587827,-0.48330003
8,2025-12-31,"Geode Capital Management, LLC",0.0291,1058434,242323179,-0.041100003
9,2025-12-31,Citadel Advisors Llc,0.0238,868466,198830954,0.6895
