period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,4.45806,4.3,4.66,4.27,16,0.044
+1q,4.3101,4.17,4.5,4.05,16,0.0642
0y,17.71082,17.29,18.1,16.98,18,0.043
+1y,19.3844,18.37,20.15,17.71082,18,0.0945
