,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,2472000.0,1338000.0,-2786265.604126,-439008.0,52080000.0,
Tax Rate For Calcs,0.206,0.223,0.137709,0.034,0.186,
Normalized EBITDA,1391000000.0,1367000000.0,1419876000.0,1326333000.0,1213000000.0,
Total Unusual Items,12000000.0,6000000.0,-20233000.0,-12912000.0,280000000.0,
Total Unusual Items Excluding Goodwill,12000000.0,6000000.0,-20233000.0,-12912000.0,280000000.0,
Net Income From Continuing Operation Net Minority Interest,845000000.0,808000000.0,923172000.0,960866000.0,949000000.0,
Reconciled Depreciation,233000000.0,232000000.0,229335000.0,222665000.0,226000000.0,
Reconciled Cost Of Revenue,3243000000.0,3177000000.0,3285101000.0,3129951000.0,3022000000.0,
EBITDA,1403000000.0,1373000000.0,1399643000.0,1313421000.0,1493000000.0,
EBIT,1170000000.0,1141000000.0,1170308000.0,1090756000.0,1267000000.0,
Net Interest Income,-104000000.0,-96000000.0,-96791000.0,-92564000.0,-99000000.0,
Interest Expense,106000000.0,101000000.0,99165000.0,95942000.0,101000000.0,
Interest Income,2000000.0,5000000.0,2374000.0,3378000.0,2000000.0,
Normalized Income,835472000.0,803338000.0,940618734.395874,973338992.0,721080000.0,
Net Income From Continuing And Discontinued Operation,845000000.0,808000000.0,923172000.0,960866000.0,949000000.0,
Total Expenses,4080000000.0,4050000000.0,4124536000.0,3914306000.0,3804000000.0,
Diluted Average Shares,128100000.0,128400000.0,129000000.0,130320802.0,130758808.0,
Basic Average Shares,126200000.0,126500000.0,127200000.0,128442623.0,128752836.0,
Diluted EPS,6.6,6.29,7.15,7.37,7.25,
Basic EPS,6.69,6.39,7.25,7.48,7.37,
Diluted NI Availto Com Stockholders,845000000.0,808000000.0,923172000.0,960866000.0,949000000.0,
Net Income Common Stockholders,845000000.0,808000000.0,923172000.0,960866000.0,949000000.0,
Net Income,845000000.0,808000000.0,923172000.0,960866000.0,949000000.0,
Minority Interests,,,-465000.0,-320000.0,-107000.0,-108000.0
Net Income Including Noncontrolling Interests,845000000.0,808000000.0,923637000.0,961186000.0,949000000.0,
Net Income Continuous Operations,845000000.0,808000000.0,923637000.0,961186000.0,949000000.0,
Tax Provision,219000000.0,232000000.0,147506000.0,33628000.0,217000000.0,
Pretax Income,1064000000.0,1040000000.0,1071143000.0,994814000.0,1166000000.0,
Other Income Expense,74000000.0,102000000.0,49396000.0,41335000.0,326000000.0,
Other Non Operating Income Expenses,11000000.0,38000000.0,17391000.0,5455000.0,7000000.0,
Special Income Charges,9000000.0,-1000000.0,11151000.0,-3499000.0,248000000.0,
Gain On Sale Of Ppe,9000000.0,-1000000.0,,4226000.0,248000000.0,9000000.0
Other Special Charges,,,275000.0,7725000.0,,
Earnings From Equity Interest,51000000.0,58000000.0,52238000.0,48792000.0,39000000.0,
Gain On Sale Of Security,3000000.0,7000000.0,-31384000.0,-9413000.0,32000000.0,
Net Non Operating Interest Income Expense,-104000000.0,-96000000.0,-96791000.0,-92564000.0,-99000000.0,
Interest Expense Non Operating,106000000.0,101000000.0,99165000.0,95942000.0,101000000.0,
Interest Income Non Operating,2000000.0,5000000.0,2374000.0,3378000.0,2000000.0,
Operating Income,1094000000.0,1034000000.0,1118538000.0,1046043000.0,939000000.0,
Operating Expense,837000000.0,873000000.0,839435000.0,784355000.0,782000000.0,
Selling General And Administration,837000000.0,873000000.0,839435000.0,784355000.0,782000000.0,
General And Administrative Expense,,873000000.0,839435000.0,784355000.0,782421000.0,849000000.0
Other Gand A,,873000000.0,839435000.0,784355000.0,782421000.0,849000000.0
Gross Profit,1931000000.0,1907000000.0,1957973000.0,1830398000.0,1721000000.0,
Cost Of Revenue,3243000000.0,3177000000.0,3285101000.0,3129951000.0,3022000000.0,
Total Revenue,5174000000.0,5084000000.0,5243074000.0,4960349000.0,4743000000.0,
Operating Revenue,5174000000.0,5084000000.0,5243074000.0,4960349000.0,4743000000.0,
