address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,shortName,longName,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,marketState,cryptoTradeable,displayName,trailingPegRatio
6035 Parkland Boulevard,Cleveland,OH,44124-4141,United States,216 896 3000,https://www.parker.com,Specialty Industrial Machinery,specialty-industrial-machinery,Specialty Industrial Machinery,Industrials,industrials,Industrials,"Parker-Hannifin Corporation manufactures and sells motion and control technologies and systems for aerospace and defense, in-plant and industrial equipment, transportation, off-highway, energy, and HVAC and refrigeration markets in North America, Europe, Asia Pacific, and Latin America. The company operates through two segments: Diversified Industrial and Aerospace Systems. It offers various motion-control systems and components, such as active and passive vibration control, high purity sealing, coatings, high temperature sealing, cryogenic valves and fittings, HVAC/R controls and monitoring, elastomeric, fabric reinforced, metal, precision cut seals, hydrogen and natural gas filters, electric and hydraulic pumps and motors, industrial air, gas filtration, electric and hydraulic valves, miniature pumps and valves, electromagnetic interface shielding, pneumatic actuators, regulators and valves, electromechanical and hydraulic actuators, power take offs, electronics, drives and controllers, process filtration solutions, engine filtration solutions, rubber to substrate adhesives, fluid condition monitoring, sensors and diagnostics, fluid conveyance hose and tubing, structural adhesives, high pressure connectors, fittings, valves and regulators, thermal management, high purity fittings. The company also provides products for use in commercial and defense airframe and engine programs, such as avionics, electric and hydraulic braking systems, electric power, electromechanical actuators, engine exhaust systems and components, fire detection and suppression, flight control systems, fluid conveyance, fuel systems and components, fuel tank inserting systems, hydraulic pumps and motors, hydraulic valves and actuators, pneumatics, seals, sensors, and thermal management products. The company sells its products to original equipment manufacturers, distributors, direct-sales employees. Parker-Hannifin Corporation was founded in 1917 and is headquartered in Cleveland, Ohio.",57950,"[{'maxAge': 1, 'name': 'Ms. Jennifer A.  Parmentier', 'age': 58, 'title': 'Chairman of the Board & CEO', 'yearBorn': 1967, 'fiscalYear': 2025, 'totalPay': 6063164, 'exercisedValue': 9056641, 'unexercisedValue': 19711668}, {'maxAge': 1, 'name': 'Mr. Andrew D. Ross', 'age': 58, 'title': 'President & COO', 'yearBorn': 1967, 'fiscalYear': 2025, 'totalPay': 2864723, 'exercisedValue': 6270878, 'unexercisedValue': 11551511}, {'maxAge': 1, 'name': 'Mr. Todd M. Leombruno', 'age': 55, 'title': 'Executive VP & CFO', 'yearBorn': 1970, 'fiscalYear': 2025, 'totalPay': 2792907, 'exercisedValue': 0, 'unexercisedValue': 18167258}, {'maxAge': 1, 'name': 'Mr. Joseph R. Leonti J.D.', 'age': 53, 'title': 'Executive VP, General Counsel & Secretary', 'yearBorn': 1972, 'fiscalYear': 2025, 'totalPay': 2252140, 'exercisedValue': 2162839, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Patrick M. Scott', 'age': 46, 'title': 'VP & President of Fluid Connectors Group', 'yearBorn': 1979, 'fiscalYear': 2025, 'totalPay': 1933650, 'exercisedValue': 0, 'unexercisedValue': 3723378}, {'maxAge': 1, 'name': 'Mr. Mark T. Czaja', 'age': 62, 'title': 'VP and Chief Technology & Innovation Officer', 'yearBorn': 1963, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Dinu J. Parel', 'age': 43, 'title': 'VP and Chief Digital & Information Officer', 'yearBorn': 1982, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Jeffrey J. Miller', 'title': 'Vice President of Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Aidan  Gormley', 'title': 'Director of Global Communications & Branding', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Douglas A. Gilbert', 'title': 'Vice President of Global Sales & Marketing', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]",7,4,6,8,7,1775001600,1767139200,http://phx.corporate-ir.net/phoenix.zhtml?c=97464&p=irol-irhome,[],86400,2,912.1,907.18,902.85,918.765,912.1,907.18,902.85,918.765,7.2,0.79,1770336000,0.2565,1.24,1.25,33.32039,26.845856,107959,107959,753080,772930,772930,911.25,913.01,40,80,115317104640,115122096100,511.33,1034.96,1034.96,2.938272,5.6359463,950.0564,827.4374,7.03,0.0077074887,USD,False,124064178176,0.17287001,125794966,126216529,1311295,1583388,1770940800,1773360000,0.0104,0.0016300001,0.90356004,1.72,0.0104,126216529,113.385,8.0579,1751241600,1782777600,1767139200,-0.11,3536999936,27.42,34.033,3:2,1191283200,6.063,23.155,0.7357464,0.32693863,1.8,1770336000,EQUITY,913.645,1167.86,610.0,1030.4525,1070.0,1.74074,buy,24,427000000,3.383,5358000128,9870000128,0.588,1.182,20461000704,68.925,160.92,0.094440006,0.25781,7657999872,2473325056,3740999936,-0.09,0.091,0.37427,0.26186,0.21724,USD,PH,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,[],1775579368,NYQ,finmb_295170,America/New_York,EDT,-14400000,us_market,False,0.16939415,913.645,Parker-Hannifin Corporation,Parker-Hannifin Corporation,True,322151400000,1.545044,902.85 - 918.765,NYSE,753080,402.31503,0.78680116,511.33 - 1034.96,-121.31494,-0.11721704,73.57464,1772755200,1769693400,1777552200,1777552200,1769702400,1769702400,True,27.42,34.033,30.95473,29.515524,-36.411377,-0.03832549,86.20764,0.104186304,15,0,1.7 - Buy,REGULAR,False,Parker-Hannifin,3.7026
