period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,0.94375,0.9,1.00161,0.84,11,0.123500004
+1q,0.7698,0.68,0.849,0.75,11,0.026400002
0y,4.11492,4.07,4.15038,3.8,18,0.0829
+1y,4.5278,4.4,4.66,4.11492,16,0.1003
