,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,15960000.0,-3120000.0,14490000.0,10080000.0,10290000.0
Tax Rate For Calcs,0.21,0.015,0.21,0.21,0.21
Normalized EBITDA,1502000000.0,1875000000.0,1390000000.0,1446000000.0,1150000000.0
Total Unusual Items,76000000.0,-208000000.0,69000000.0,48000000.0,49000000.0
Total Unusual Items Excluding Goodwill,76000000.0,-208000000.0,69000000.0,48000000.0,49000000.0
Net Income From Continuing Operation Net Minority Interest,567000000.0,524000000.0,444000000.0,483000000.0,464000000.0
Reconciled Depreciation,779000000.0,787000000.0,753000000.0,763000000.0,735000000.0
Reconciled Cost Of Revenue,1914000000.0,1819000000.0,1697000000.0,2186000000.0,1799000000.0
EBITDA,1578000000.0,1667000000.0,1459000000.0,1494000000.0,1199000000.0
EBIT,799000000.0,880000000.0,706000000.0,731000000.0,464000000.0
Net Interest Income,-364000000.0,-348000000.0,-322000000.0,-309000000.0,-297000000.0
Interest Expense,364000000.0,348000000.0,322000000.0,309000000.0,297000000.0
Normalized Income,506960000.0,728880000.0,389490000.0,445080000.0,425290000.0
Net Income From Continuing And Discontinued Operation,567000000.0,524000000.0,444000000.0,483000000.0,464000000.0
Total Expenses,2972000000.0,2879000000.0,2710000000.0,3229000000.0,2773000000.0
Total Operating Income As Reported,580000000.0,749000000.0,577000000.0,677000000.0,347000000.0
Diluted Average Shares,597000000.0,595000000.0,588000000.0,577000000.0,576000000.0
Basic Average Shares,595000000.0,592000000.0,586000000.0,575000000.0,575000000.0
Diluted EPS,0.95,0.88,0.75,0.84,0.81
Basic EPS,0.95,0.88,0.76,0.84,0.81
Diluted NI Availto Com Stockholders,567000000.0,524000000.0,444000000.0,483000000.0,464000000.0
Net Income Common Stockholders,567000000.0,524000000.0,444000000.0,483000000.0,464000000.0
Net Income,567000000.0,524000000.0,444000000.0,483000000.0,464000000.0
Net Income Including Noncontrolling Interests,567000000.0,524000000.0,444000000.0,483000000.0,464000000.0
Net Income Continuous Operations,567000000.0,524000000.0,444000000.0,483000000.0,464000000.0
Tax Provision,-132000000.0,8000000.0,-60000000.0,-61000000.0,-297000000.0
Pretax Income,435000000.0,532000000.0,384000000.0,422000000.0,167000000.0
Other Income Expense,210000000.0,-156000000.0,129000000.0,54000000.0,117000000.0
Other Non Operating Income Expenses,114000000.0,46000000.0,68000000.0,7000000.0,68000000.0
Special Income Charges,76000000.0,-208000000.0,69000000.0,48000000.0,49000000.0
Other Special Charges,-76000000.0,208000000.0,-69000000.0,-48000000.0,-49000000.0
Earnings From Equity Interest,20000000.0,6000000.0,-8000000.0,-1000000.0,0.0
Net Non Operating Interest Income Expense,-364000000.0,-348000000.0,-322000000.0,-309000000.0,-297000000.0
Interest Expense Non Operating,364000000.0,348000000.0,322000000.0,309000000.0,297000000.0
Operating Income,589000000.0,1036000000.0,577000000.0,677000000.0,347000000.0
Operating Expense,1032000000.0,1023000000.0,982000000.0,1008000000.0,941000000.0
Other Operating Expenses,107000000.0,101000000.0,88000000.0,110000000.0,99000000.0
Other Taxes,172000000.0,172000000.0,172000000.0,170000000.0,140000000.0
Depreciation Amortization Depletion Income Statement,753000000.0,750000000.0,722000000.0,728000000.0,702000000.0
Depreciation And Amortization In Income Statement,753000000.0,750000000.0,722000000.0,728000000.0,702000000.0
Gross Profit,1621000000.0,2059000000.0,1559000000.0,1685000000.0,1288000000.0
Cost Of Revenue,1940000000.0,1856000000.0,1728000000.0,2221000000.0,1832000000.0
Total Revenue,3561000000.0,3915000000.0,3287000000.0,3906000000.0,3120000000.0
Operating Revenue,3546000000.0,3902000000.0,3274000000.0,3890000000.0,3105000000.0
