,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1509,77610805,6281818746,0.0115
1,2025-12-31,Blackrock Inc.,0.1024,52671319,4263216688,0.0208
2,2025-12-31,State Street Corporation,0.070700005,36340645,2941411895,0.0124
3,2025-12-31,Bank of America Corporation,0.0541,27803921,2250449433,-0.0363
4,2025-12-31,Price (T.Rowe) Associates Inc,0.048899997,25127230,2033798057,-0.1001
5,2025-12-31,JPMORGAN CHASE & CO,0.0478,24572438,1988893191,-0.4157
6,2025-12-31,Massachusetts Financial Services Co.,0.0366,18814767,1522867286,-0.0365
7,2025-12-31,"Geode Capital Management, LLC",0.0321,16496124,1335196316,0.0077
8,2025-12-31,GQG Partners LLC,0.024,12334556,998358992,-0.056500003
9,2025-12-31,"Aristotle Capital Management, LLC",0.0225,11578918,937197651,-0.048
