,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.026800001,10721922,1824013318,-0.0042
1,2026-01-31,"Invesco QQQ Trust, Series 1",0.0219,8754461,1489308862,-0.0291
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0215,8613755,1465371958,0.019199999
3,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.011,4395643,747786765,-0.0094
4,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0109,4347120,739532033,0.0017
5,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0101,4024005,684563710,-0.0184
6,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Growth Index Fund,0.0098,3929138,668424937,-0.0418
7,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.0093,3717459,632414106,-0.0187
8,2026-02-28,Fidelity Magellan Fund,0.0052,2096836,356713730,-0.0432
9,2025-12-31,Franklin Managed Trust-FRANKLIN RISING DIVIDENDS FUND,0.0050999997,2025000,344492990,-0.012200001
