,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-132000.0,-2816901.408451,-1077300.0,-17466100.0,4079600.0,
Tax Rate For Calcs,0.22,0.176056,0.171,0.389,0.188,
Normalized EBITDA,327500000.0,351300000.0,340300000.0,121700000.0,330300000.0,
Total Unusual Items,-600000.0,-16000000.0,-6300000.0,-44900000.0,21700000.0,
Total Unusual Items Excluding Goodwill,-600000.0,-16000000.0,-6300000.0,-44900000.0,21700000.0,
Net Income From Continuing Operation Net Minority Interest,179100000.0,187200000.0,194900000.0,-17400000.0,201000000.0,
Reconciled Depreciation,69600000.0,79500000.0,70100000.0,76200000.0,74000000.0,
Reconciled Cost Of Revenue,394100000.0,389500000.0,380100000.0,555600000.0,372000000.0,
EBITDA,326900000.0,335300000.0,334000000.0,76800000.0,352000000.0,
EBIT,257300000.0,255800000.0,263900000.0,600000.0,278000000.0,
Net Interest Income,-7900000.0,-9700000.0,-12500000.0,-14200000.0,-6300000.0,
Interest Expense,27600000.0,28600000.0,28900000.0,29100000.0,30500000.0,
Interest Income,19700000.0,18900000.0,16400000.0,14900000.0,24200000.0,
Normalized Income,179568000.0,200383098.591549,200122700.0,10033900.0,183379600.0,
Net Income From Continuing And Discontinued Operation,179100000.0,187200000.0,194900000.0,-17400000.0,201000000.0,
Total Expenses,806900000.0,796700000.0,762900000.0,967400000.0,788100000.0,
Total Operating Income As Reported,237000000.0,236900000.0,254600000.0,-7000000.0,229800000.0,
Diluted Average Shares,225879000.0,225730000.0,225462000.0,225774000.0,232107000.0,
Basic Average Shares,224405000.0,224252000.0,224315000.0,225774000.0,230284000.0,
Diluted EPS,0.79,0.83,0.86,-0.08,0.87,
Basic EPS,0.8,0.84,0.87,-0.08,0.87,
Diluted NI Availto Com Stockholders,179100000.0,187200000.0,194900000.0,-17400000.0,201000000.0,
Net Income Common Stockholders,179100000.0,187200000.0,194900000.0,-17400000.0,201000000.0,
Net Income,179100000.0,187200000.0,194900000.0,-17400000.0,201000000.0,
Net Income Including Noncontrolling Interests,179100000.0,187200000.0,194900000.0,-17400000.0,201000000.0,
Net Income Continuous Operations,179100000.0,187200000.0,194900000.0,-17400000.0,201000000.0,
Tax Provision,50600000.0,40000000.0,40100000.0,-11100000.0,46500000.0,
Pretax Income,229700000.0,227200000.0,235000000.0,-28500000.0,247500000.0,
Other Income Expense,-3400000.0,-16000000.0,-13400000.0,-52200000.0,20200000.0,
Other Non Operating Income Expenses,,0.0,-7100000.0,-7300000.0,,-4900000.0
Special Income Charges,-1000000.0,-16000000.0,-6300000.0,-44900000.0,-3900000.0,
Other Special Charges,-2900000.0,,,,,
Impairment Of Capital Assets,,5000000.0,0.0,37500000.0,0.0,0.0
Restructuring And Mergern Acquisition,3900000.0,11000000.0,6300000.0,7400000.0,3900000.0,
Earnings From Equity Interest,-2800000.0,,,,-1500000.0,
Gain On Sale Of Security,400000.0,,,,25600000.0,
Net Non Operating Interest Income Expense,-7900000.0,-9700000.0,-12500000.0,-14200000.0,-6300000.0,
Interest Expense Non Operating,27600000.0,28600000.0,28900000.0,29100000.0,30500000.0,
Interest Income Non Operating,19700000.0,18900000.0,16400000.0,14900000.0,24200000.0,
Operating Income,240900000.0,252900000.0,260900000.0,37900000.0,233700000.0,
Operating Expense,345500000.0,330600000.0,315700000.0,339400000.0,346800000.0,
Depreciation Amortization Depletion Income Statement,2300000.0,2900000.0,3000000.0,3800000.0,4700000.0,
Depreciation And Amortization In Income Statement,2300000.0,2900000.0,3000000.0,3800000.0,4700000.0,
Amortization,2300000.0,2900000.0,3000000.0,3800000.0,4700000.0,
Amortization Of Intangibles Income Statement,2300000.0,2900000.0,3000000.0,3800000.0,4700000.0,
Research And Development,60500000.0,65100000.0,61400000.0,61500000.0,60300000.0,
Selling General And Administration,282700000.0,262600000.0,251300000.0,274100000.0,281800000.0,
Selling And Marketing Expense,154900000.0,147800000.0,152200000.0,154400000.0,166100000.0,
General And Administrative Expense,127800000.0,114800000.0,99100000.0,119700000.0,115700000.0,
Other Gand A,127800000.0,114800000.0,99100000.0,119700000.0,115700000.0,
Gross Profit,586400000.0,583500000.0,576600000.0,377300000.0,580500000.0,
Cost Of Revenue,461400000.0,466100000.0,447200000.0,628000000.0,441300000.0,
Total Revenue,1047800000.0,1049600000.0,1023800000.0,1005300000.0,1021800000.0,
Operating Revenue,1047800000.0,1049600000.0,1023800000.0,1005300000.0,1021800000.0,
