period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,1030656250,1017000000,1052000000,8,1005300000,0.0252
+1q,1054021670,1042000000,1069000000,6,1023800000,0.0295
0y,4235614800,4174600000,4303700000,14,4100500000,0.033
+1y,4459217960,4344300000,4551543880,15,4235614800,0.052800003
