,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.227,0.231,0.163,0.23,
Normalized EBITDA,1176700000.0,1134100000.0,1095900000.0,1002400000.0,
Total Unusual Items,,,0.0,0.0,-2100000.0
Total Unusual Items Excluding Goodwill,,,0.0,0.0,-2100000.0
Net Income From Continuing Operation Net Minority Interest,825700000.0,785700000.0,817600000.0,673800000.0,
Reconciled Depreciation,31200000.0,36900000.0,44100000.0,46900000.0,
Reconciled Cost Of Revenue,196300000.0,191400000.0,197300000.0,200700000.0,
EBITDA,1176700000.0,1134100000.0,1095900000.0,1002400000.0,
EBIT,1145500000.0,1097200000.0,1051800000.0,955500000.0,
Net Interest Income,-50500000.0,-37900000.0,-29200000.0,-60400000.0,
Interest Expense,77000000.0,75300000.0,75300000.0,75300000.0,
Interest Income,26500000.0,37400000.0,46100000.0,14900000.0,
Normalized Income,825700000.0,785700000.0,817600000.0,673800000.0,
Net Income From Continuing And Discontinued Operation,825700000.0,785700000.0,817600000.0,673800000.0,
Total Expenses,535600000.0,499200000.0,492500000.0,481800000.0,
Total Operating Income As Reported,1121000000.0,1058200000.0,1000600000.0,943100000.0,
Diluted Average Shares,93800000.0,98200000.0,103500000.0,108000000.0,
Basic Average Shares,93500000.0,98100000.0,103400000.0,107900000.0,
Diluted EPS,8.81,8.0,7.9,6.24,
Basic EPS,8.83,8.01,7.91,6.24,
Diluted NI Availto Com Stockholders,825700000.0,785700000.0,817600000.0,673800000.0,
Net Income Common Stockholders,825700000.0,785700000.0,817600000.0,673800000.0,
Net Income,825700000.0,785700000.0,817600000.0,673800000.0,
Net Income Including Noncontrolling Interests,825700000.0,785700000.0,817600000.0,673800000.0,
Net Income Continuous Operations,825700000.0,785700000.0,817600000.0,673800000.0,
Tax Provision,242800000.0,236200000.0,158900000.0,206400000.0,
Pretax Income,1068500000.0,1021900000.0,976500000.0,880200000.0,
Other Income Expense,-2000000.0,1600000.0,5100000.0,-2500000.0,
Other Non Operating Income Expenses,-2000000.0,1600000.0,5100000.0,-2500000.0,
Special Income Charges,,,0.0,0.0,-2100000.0
Gain On Sale Of Business,,,,0.0,0.0
Other Special Charges,,,,,2100000.0
Net Non Operating Interest Income Expense,-50500000.0,-37900000.0,-29200000.0,-60400000.0,
Interest Expense Non Operating,77000000.0,75300000.0,75300000.0,75300000.0,
Interest Income Non Operating,26500000.0,37400000.0,46100000.0,14900000.0,
Operating Income,1121000000.0,1058200000.0,1000600000.0,943100000.0,
Operating Expense,339300000.0,307800000.0,295200000.0,281100000.0,
Research And Development,103600000.0,96700000.0,91000000.0,85700000.0,
Selling General And Administration,235700000.0,211100000.0,204200000.0,195400000.0,
Selling And Marketing Expense,,,,,39877000.0
General And Administrative Expense,,,,,148434000.0
Other Gand A,,,,,148434000.0
Gross Profit,1460300000.0,1366000000.0,1295800000.0,1224200000.0,
Cost Of Revenue,196300000.0,191400000.0,197300000.0,200700000.0,
Total Revenue,1656600000.0,1557400000.0,1493100000.0,1424900000.0,
Operating Revenue,1656600000.0,1557400000.0,1493100000.0,1424900000.0,
