period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,426925480,422000000,430000000,4,402300000,0.0612
+1q,431662670,430000000,435000000,4,409900000,0.0531
0y,1737082480,1727349000,1752000000,4,1656600000,0.048600003
+1y,1830237770,1771252000,1863511070,4,1737082480,0.053600002
