period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,12.5368,12.42,13.03,11.65,28,0.0761
+1q,3.16363,2.94,3.37118,2.75,28,0.1504
0y,23.22465,23.014,24.05912,20.15,34,0.1526
+1y,26.47723,25.44,28.95538,23.22465,33,0.14
