,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1046,28918438,11983511946,0.0104
1,2025-12-31,Blackrock Inc.,0.0956,26430847,10952679075,-0.039
2,2025-12-31,State Street Corporation,0.047199998,13062848,5413113774,0.0139999995
3,2025-12-31,JPMORGAN CHASE & CO,0.0423,11709784,4852417563,-0.4461
4,2025-12-31,"Geode Capital Management, LLC",0.0239,6614539,2740998913,0.0134000005
5,2025-12-31,Price (T.Rowe) Associates Inc,0.0212,5854645,2426106427,-0.074200004
6,2025-12-31,Morgan Stanley,0.0184,5100857,2113744206,0.0121
7,2025-12-31,NORGES BANK,0.0167,4617021,1913247399,0.1125
8,2025-12-31,"Wellington Management Group, LLP",0.012999999,3600944,1492195236,-0.10609999
9,2025-12-31,Invesco Ltd.,0.0125,3452448,1430659977,-0.081099994
