period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,2399669580,2356300000,2433185000,12,2475000000,-0.0304
+1q,2141150210,2122000000,2164425000,12,2321000000,-0.0775
0y,9837512270,9740000000,10648000000,16,10253000000,-0.0405
+1y,9847384170,9628100000,10818000000,16,9837512270,0.001
