contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
CPB260410P00013000,2026-04-07 15:25:33+00:00,13.0,0.05,0.0,0.2,0.04,399.99994,20.0,1.0,2.81250296875,False,REGULAR,USD
CPB260410P00015000,2026-03-23 15:27:15+00:00,15.0,0.1,0.0,0.75,0.0,0.0,,1.0,2.9648463378906245,False,REGULAR,USD
CPB260410P00016000,2026-03-23 15:28:37+00:00,16.0,0.05,0.0,0.75,0.0,0.0,,2.0,2.5429723925781245,False,REGULAR,USD
CPB260410P00018000,2026-03-19 16:14:21+00:00,18.0,0.1,0.0,0.05,0.0,0.0,1.0,18.0,0.8437515624999999,False,REGULAR,USD
CPB260410P00019000,2026-03-31 17:52:26+00:00,19.0,0.05,0.0,0.05,0.0,0.0,6.0,38.0,0.6015664843750002,False,REGULAR,USD
CPB260410P00019500,2026-04-02 19:23:26+00:00,19.5,0.01,0.0,0.05,0.0,0.0,5912.0,12011.0,0.5625043750000001,False,REGULAR,USD
CPB260410P00020000,2026-04-07 15:24:12+00:00,20.0,0.05,0.0,0.05,0.010000002,25.000004,10.0,299.0,0.42578699218750005,False,REGULAR,USD
CPB260410P00020500,2026-04-07 15:27:10+00:00,20.5,0.2,0.05,0.15,0.15,300.00003,86.0,65.0,0.437505625,False,REGULAR,USD
CPB260410P00021000,2026-04-07 15:25:55+00:00,21.0,0.25,0.2,0.3,0.2,400.00003,203.0,286.0,0.40039662109375,False,REGULAR,USD
CPB260410P00021500,2026-04-07 15:05:02+00:00,21.5,0.5,0.45,0.55,0.4,400.00003,82.0,269.0,0.35742830078125,True,REGULAR,USD
CPB260410P00022000,2026-04-07 15:30:38+00:00,22.0,0.95,0.8,1.0,0.65999997,227.5862,242.0,675.0,0.45703667968750006,True,REGULAR,USD
CPB260410P00022500,2026-04-07 14:13:04+00:00,22.5,1.1,1.1,1.5,0.5,83.33333,1.0,3.0,0.5976602734375001,True,REGULAR,USD
CPB260410P00023000,2026-04-06 14:43:39+00:00,23.0,0.65,1.65,2.1,0.0,0.0,1.0,31.0,0.9101571484375,True,REGULAR,USD
CPB260410P00024000,2026-04-02 16:39:26+00:00,24.0,1.83,2.35,3.1,0.0,0.0,1.0,26.0,1.171879140625,True,REGULAR,USD
CPB260410P00025000,2026-04-02 14:17:58+00:00,25.0,3.12,3.4,4.0,0.0,0.0,1.0,12.0,1.1757853710937498,True,REGULAR,USD
CPB260410P00026000,2026-04-06 14:29:07+00:00,26.0,4.08,4.5,5.1,0.0,0.0,1.0,4.0,1.62109564453125,True,REGULAR,USD
CPB260410P00027000,2026-04-02 15:17:39+00:00,27.0,4.9,4.6,6.1,0.0,0.0,1.0,1.0,1.8203133984375,True,REGULAR,USD
CPB260410P00028000,2026-04-07 14:20:10+00:00,28.0,6.44,6.3,7.1,-0.90999985,-12.380951,1.0,6.0,2.00781748046875,True,REGULAR,USD
CPB260410P00030000,2026-04-06 18:51:19+00:00,30.0,7.8,7.4,9.1,0.0,0.0,3.0,1.0,2.3437541406249993,True,REGULAR,USD
CPB260410P00033000,2026-04-06 18:51:51+00:00,33.0,10.75,9.8,12.4,0.0,0.0,,,3.488282529296875,True,REGULAR,USD
CPB260410P00034000,2026-04-06 18:50:55+00:00,34.0,11.75,10.8,13.3,0.0,0.0,,,3.4335951660156248,True,REGULAR,USD
CPB260410P00035000,2026-04-06 18:52:49+00:00,35.0,12.85,11.9,14.3,0.0,0.0,2.0,0.0,3.5742198144531248,True,REGULAR,USD
CPB260410P00036000,2026-04-06 18:52:55+00:00,36.0,13.85,12.8,15.6,0.0,0.0,,1.0,4.308598364257811,True,REGULAR,USD
