,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Blackrock Inc.,0.0834,24904588,525735867,-0.0222
1,2025-12-31,Vanguard Group Inc,0.0788,23515429,496410720,-0.0055
2,2025-12-31,State Street Corporation,0.037,11036129,232972689,-0.0069999998
3,2025-12-31,Invesco Ltd.,0.0326,9719409,205176729,0.2156
4,2025-12-31,Dimensional Fund Advisors LP,0.0278,8305417,175327357,0.26860002
5,2025-12-31,"Beutel, Goodman & Company Ltd",0.021,6267644,132309968,-0.070300005
6,2025-12-31,"Two Sigma Investments, LP",0.0189,5634710,118948731,0.14130001
7,2025-12-31,"Geode Capital Management, LLC",0.0185,5516023,116443248,-0.0186
8,2025-12-31,"Two Sigma Advisers, LP",0.018099999,5403400,114065777,0.2662
9,2025-12-31,Morgan Stanley,0.0152,4550388,96058693,-0.2223
