,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.0675,37133991,798009458,-0.0123000005
1,2025-12-31,State Street Corporation,0.0496,27317546,587054057,-0.036
2,2025-12-31,Blackrock Inc.,0.045,24777215,532462344,-0.0147
3,2025-12-31,Invesco Ltd.,0.0179,9876301,212241706,-0.1285
4,2025-12-31,"Geode Capital Management, LLC",0.0147,8080832,173657077,0.007900001
5,2025-12-31,Dimensional Fund Advisors LP,0.012200001,6714191,144287963,0.3021
6,2025-12-31,"ProShare Advisors, LLC",0.012,6618755,142237043,0.1472
7,2025-12-31,Morgan Stanley,0.0117,6455021,138718399,-0.0759
8,2025-12-31,"Two Sigma Advisers, LP",0.0115,6321200,135842586,0.5188
9,2025-12-31,Citadel Advisors Llc,0.0109,5992515,128779145,0.7394
