,2025-10-31,2024-10-31,2023-10-31,2022-10-31,2021-10-31
Tax Effect Of Unusual Items,-19801565.280828,0.0,-6187494.0,0.0,
Tax Rate For Calcs,0.279877,0.222905,0.218,0.217,
Normalized EBITDA,1076139000.0,1374084000.0,1368568000.0,1576503000.0,
Total Unusual Items,-70751000.0,0.0,-28383000.0,0.0,
Total Unusual Items Excluding Goodwill,-70751000.0,0.0,-28383000.0,0.0,
Net Income From Continuing Operation Net Minority Interest,478197000.0,805038000.0,793572000.0,999987000.0,
Reconciled Depreciation,263901000.0,257756000.0,253311000.0,235885000.0,
Reconciled Cost Of Revenue,10214344000.0,9898659000.0,10110169000.0,10294120000.0,
EBITDA,1005388000.0,1374084000.0,1340185000.0,1576503000.0,
EBIT,741487000.0,1116328000.0,1086874000.0,1340618000.0,
Net Interest Income,-53811000.0,-40722000.0,-49901000.0,-34503000.0,
Interest Expense,78038000.0,80894000.0,73402000.0,62515000.0,
Interest Income,24227000.0,40172000.0,23501000.0,28012000.0,
Normalized Income,529146434.719172,805038000.0,815767506.0,999987000.0,
Net Income From Continuing And Discontinued Operation,478197000.0,805038000.0,793572000.0,999987000.0,
Total Expenses,11210968000.0,10903953000.0,11052336000.0,11173385000.0,
Total Operating Income As Reported,718603000.0,1067932000.0,1072046000.0,1312607000.0,
Diluted Average Shares,550496000.0,548832000.0,548982000.0,549566000.0,
Basic Average Shares,550164000.0,548129000.0,546421000.0,544918000.0,
Diluted EPS,0.87,1.47,1.45,1.82,
Basic EPS,0.87,1.47,1.45,1.84,
Diluted NI Availto Com Stockholders,478197000.0,805038000.0,793572000.0,999987000.0,
Net Income Common Stockholders,478197000.0,805038000.0,793572000.0,999987000.0,
Net Income,478197000.0,805038000.0,793572000.0,999987000.0,
Minority Interests,433000.0,407000.0,653000.0,-239000.0,
Net Income Including Noncontrolling Interests,477764000.0,804631000.0,792920000.0,1000226000.0,
Net Income Continuous Operations,477764000.0,804631000.0,792920000.0,1000226000.0,
Tax Provision,185684000.0,230803000.0,220552000.0,277877000.0,
Pretax Income,663449000.0,1035434000.0,1013472000.0,1278103000.0,
Other Income Expense,-177934000.0,59312000.0,5698000.0,27185000.0,
Other Non Operating Income Expenses,-1344000.0,8224000.0,-8673000.0,,
Special Income Charges,-70751000.0,0.0,-28383000.0,0.0,
Impairment Of Capital Assets,,,28383000.0,0.0,0.0
Earnings From Equity Interest,-105839000.0,51088000.0,42754000.0,27185000.0,
Net Non Operating Interest Income Expense,-53811000.0,-40722000.0,-49901000.0,-34503000.0,
Interest Expense Non Operating,78038000.0,80894000.0,73402000.0,62515000.0,
Interest Income Non Operating,24227000.0,40172000.0,23501000.0,28012000.0,
Operating Income,895192000.0,1016844000.0,1057674000.0,1285421000.0,
Operating Expense,996624000.0,1005294000.0,942167000.0,879265000.0,
Selling General And Administration,996624000.0,1005294000.0,942167000.0,879265000.0,
Gross Profit,1891816000.0,2022138000.0,1999841000.0,2164686000.0,
Cost Of Revenue,10214344000.0,9898659000.0,10110169000.0,10294120000.0,
Total Revenue,12106160000.0,11920797000.0,12110010000.0,12458806000.0,
Operating Revenue,12106160000.0,11920797000.0,12110010000.0,12458806000.0,
