period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,2963848100,2929000000,2996900000,6,2898810000,0.0224
+1q,3063116920,3008100000,3120700000,6,3032876000,0.01
0y,12308583070,12216200000,12404000000,8,12106160000,0.0167
+1y,12532279050,12298600000,12718551950,8,12308583070,0.0182
