,2025-10-31,2024-10-31,2023-10-31,2022-10-31,2021-10-31
Free Cash Flow,534349000.0,1010297000.0,777636000.0,856059000.0,
Repurchase Of Capital Stock,0.0,0.0,-12303000.0,0.0,
Repayment Of Debt,-7830000.0,-959017000.0,-8827000.0,-8673000.0,
Issuance Of Debt,0.0,497765000.0,1980000.0,0.0,
Capital Expenditure,-310902000.0,-256441000.0,-270211000.0,-278918000.0,
End Cash Position,670679000.0,741881000.0,736532000.0,982107000.0,
Beginning Cash Position,741881000.0,736532000.0,982107000.0,613530000.0,
Effect Of Exchange Rate Changes,-3866000.0,5614000.0,-3814000.0,-21679000.0,
Changes In Cash,-67336000.0,-265000.0,-241761000.0,390256000.0,
Financing Cash Flow,-613996000.0,-1030096000.0,-600064000.0,-486684000.0,
Cash Flow From Continuing Financing Activities,-613997000.0,-1030096000.0,-600064000.0,-486685000.0,
Net Other Financing Charges,4970000.0,5403000.0,,1000.0,-2000.0
Proceeds From Stock Option Exercised,22056000.0,40713000.0,12018000.0,79827000.0,
Cash Dividends Paid,-633192000.0,-614960000.0,-592932000.0,-557839000.0,
Common Stock Dividend Paid,-633192000.0,-614960000.0,-592932000.0,-557839000.0,
Net Common Stock Issuance,0.0,0.0,-12303000.0,0.0,
Common Stock Payments,0.0,0.0,-12303000.0,0.0,
Net Issuance Payments Of Debt,-7830000.0,-461252000.0,-6847000.0,-8673000.0,
Net Long Term Debt Issuance,-7830000.0,-461252000.0,-6847000.0,-8673000.0,
Long Term Debt Payments,-7830000.0,-959017000.0,-8827000.0,-8673000.0,
Long Term Debt Issuance,0.0,497765000.0,1980000.0,0.0,
Investing Cash Flow,-298592000.0,-236907000.0,-689544000.0,-258037000.0,
Cash Flow From Continuing Investing Activities,-298593000.0,-236907000.0,-689544000.0,-258036000.0,
Net Other Investing Changes,10677000.0,8112000.0,3096000.0,14760000.0,
Net Investment Purchase And Sale,-6936000.0,-6088000.0,-42000.0,2493000.0,
Net Business Purchase And Sale,8437000.0,17036000.0,-427709000.0,2404000.0,
Sale Of Business,13139000.0,25006000.0,0.0,0.0,
Purchase Of Business,,,0.0,0.0,-3396246000.0
Net PPE Purchase And Sale,-310770000.0,-255967000.0,-264889000.0,-277694000.0,
Sale Of PPE,132000.0,474000.0,5322000.0,1224000.0,
Purchase Of PPE,-310902000.0,-256441000.0,-270211000.0,-278918000.0,
Operating Cash Flow,845251000.0,1266738000.0,1047847000.0,1134977000.0,
Cash Flow From Continuing Operating Activities,845253000.0,1266740000.0,1047847000.0,1134978000.0,
Dividend Received Cfo,50097000.0,46055000.0,38160000.0,43039000.0,
Change In Working Capital,-243328000.0,68158000.0,-124758000.0,-371792000.0,
Change In Other Working Capital,31760000.0,24350000.0,18272000.0,-29392000.0,
Change In Payables And Accrued Expense,-116945000.0,-66517000.0,-159076000.0,-3642000.0,
Change In Payable,-116945000.0,-66517000.0,-159076000.0,-3642000.0,
Change In Account Payable,-69325000.0,-27200000.0,-140519000.0,-14511000.0,
Change In Tax Payable,-47620000.0,-39317000.0,-18557000.0,10869000.0,
Change In Income Tax Payable,-47620000.0,-39317000.0,-18557000.0,10869000.0,
Change In Prepaid Assets,-18599000.0,13143000.0,-68666000.0,-15460000.0,
Change In Inventory,-172274000.0,95283000.0,35714000.0,-351663000.0,
Change In Receivables,32730000.0,1899000.0,48998000.0,28365000.0,
Changes In Account Receivables,32730000.0,1899000.0,48998000.0,28365000.0,
Other Non Cash Items,44968000.0,58279000.0,49106000.0,33563000.0,
Stock Based Compensation,25602000.0,23233000.0,24077000.0,24943000.0,
Asset Impairment Charge,70751000.0,0.0,28383000.0,0.0,
Deferred Tax,52872000.0,87670000.0,31794000.0,177000000.0,
Deferred Income Tax,52872000.0,87670000.0,31794000.0,177000000.0,
Depreciation Amortization Depletion,263901000.0,257756000.0,253311000.0,235885000.0,
Depreciation And Amortization,263901000.0,257756000.0,253311000.0,235885000.0,
Amortization Cash Flow,22727000.0,23929000.0,25980000.0,22859000.0,
Amortization Of Intangibles,22727000.0,23929000.0,25980000.0,22859000.0,
Depreciation,241174000.0,233827000.0,227331000.0,213026000.0,
Operating Gains Losses,102624000.0,-79044000.0,-45146000.0,-7887000.0,
Earnings Losses From Equity Investments,105839000.0,-51088000.0,-42754000.0,-27185000.0,
Gain Loss On Investment Securities,-14015000.0,-23557000.0,-2392000.0,19298000.0,
Gain Loss On Sale Of PPE,,,,6695000.0,3731000.0
Gain Loss On Sale Of Business,10800000.0,-4399000.0,0.0,,0.0
Net Income From Continuing Operations,477764000.0,804631000.0,792920000.0,1000226000.0,
