,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0173,9542005,205057685,-0.0016
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.013300001,7343811,157818496,0.0212
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Index Fund,0.0125,6862495,147475015,0.9143
3,2026-02-28,ProShares Trust-ProShares S&P 500 Dividend Aristocrats ETF,0.0124,6815152,146457614,0.0023
4,2026-01-31,Invesco Exchange-Traded Fund Trust-Invesco S&P 500 Equal Weight ETF,0.012200001,6715353,144312934,0.0582
5,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Value Index Fund,0.008,4425983,95114373,0.9293
6,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0068,3753547,80663724,-0.0105
7,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0067000003,3709644,79720248,0.0016
8,2026-02-28,SPDR SERIES TRT-State Street SPDR PORT. S&P 500 High Dividend ETF,0.0066000004,3620095,77795840,-0.048800003
9,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0063,3458668,74326774,-0.0183
