,2025-07-31,2024-07-31,2023-07-31,2022-07-31,2021-07-31
Tax Effect Of Unusual Items,-9479200.0,42000.0,-1769600.0,378000.0,
Tax Rate For Calcs,0.289,0.21,0.224,0.21,
Normalized EBITDA,1973800000.0,1276200000.0,876900000.0,93800000.0,
Total Unusual Items,-32800000.0,200000.0,-7900000.0,1800000.0,
Total Unusual Items Excluding Goodwill,-32800000.0,200000.0,-7900000.0,1800000.0,
Net Income From Continuing Operation Net Minority Interest,1133900000.0,2577600000.0,439700000.0,-267000000.0,
Reconciled Depreciation,343400000.0,283300000.0,282200000.0,282600000.0,
Reconciled Cost Of Revenue,2451600000.0,2059200000.0,1909700000.0,1718700000.0,
EBITDA,1941000000.0,1276400000.0,869000000.0,95600000.0,
EBIT,1597600000.0,993100000.0,586800000.0,-187000000.0,
Net Interest Income,360500000.0,309600000.0,197200000.0,-11800000.0,
Interest Expense,1900000.0,4800000.0,20500000.0,20200000.0,
Interest Income,363500000.0,317900000.0,224400000.0,15600000.0,
Normalized Income,1157220800.0,2577442000.0,445830400.0,-268422000.0,
Net Income From Continuing And Discontinued Operation,1133900000.0,2577600000.0,439700000.0,-267000000.0,
Total Expenses,7978600000.0,7343600000.0,6505400000.0,5690300000.0,
Total Operating Income As Reported,1242900000.0,683900000.0,387300000.0,-188800000.0,
Diluted Average Shares,709300000.0,708000000.0,684600000.0,591000000.0,
Basic Average Shares,662500000.0,638400000.0,606400000.0,591000000.0,
Diluted EPS,1.6,3.64,0.64,-0.451667,
Basic EPS,1.71,4.035,0.725,-0.451667,
Diluted NI Availto Com Stockholders,1133900000.0,2577600000.0,439700000.0,-267000000.0,
Net Income Common Stockholders,1133900000.0,2577600000.0,439700000.0,-267000000.0,
Net Income,1133900000.0,2577600000.0,439700000.0,-267000000.0,
Net Income Including Noncontrolling Interests,1133900000.0,2577600000.0,439700000.0,-267000000.0,
Net Income Continuous Operations,1133900000.0,2577600000.0,439700000.0,-267000000.0,
Tax Provision,461800000.0,-1589300000.0,126600000.0,59800000.0,
Pretax Income,1595700000.0,988300000.0,566300000.0,-207200000.0,
Other Income Expense,-7700000.0,-5200000.0,-18200000.0,-6600000.0,
Other Non Operating Income Expenses,25100000.0,-5400000.0,-10300000.0,-8400000.0,
Gain On Sale Of Security,-32800000.0,200000.0,-7900000.0,1800000.0,
Net Non Operating Interest Income Expense,360500000.0,309600000.0,197200000.0,-11800000.0,
Total Other Finance Cost,1100000.0,3500000.0,6700000.0,7200000.0,
Interest Expense Non Operating,1900000.0,4800000.0,20500000.0,20200000.0,
Interest Income Non Operating,363500000.0,317900000.0,224400000.0,15600000.0,
Operating Income,1242900000.0,683900000.0,387300000.0,-188800000.0,
Operating Expense,5527000000.0,5284400000.0,4595700000.0,3971600000.0,
Research And Development,1984100000.0,1809400000.0,1604000000.0,1417700000.0,
Selling General And Administration,3542900000.0,3475000000.0,2991700000.0,2553900000.0,
Selling And Marketing Expense,3100200000.0,2794500000.0,2544000000.0,2148900000.0,
General And Administrative Expense,442700000.0,680500000.0,447700000.0,405000000.0,
Other Gand A,442700000.0,680500000.0,447700000.0,405000000.0,
Salaries And Wages,,,465700000.0,422800000.0,398800000.0
Gross Profit,6769900000.0,5968300000.0,4983000000.0,3782800000.0,
Cost Of Revenue,2451600000.0,2059200000.0,1909700000.0,1718700000.0,
Total Revenue,9221500000.0,8027500000.0,6892700000.0,5501500000.0,
Operating Revenue,9221500000.0,8027500000.0,6892700000.0,5501500000.0,
