,2026-01-31,2025-10-31,2025-07-31,2025-04-30,2025-01-31,2024-10-31
Tax Effect Of Unusual Items,-3408000.0,-2079000.0,-4095000.0,-1279200.0,354000.0,
Tax Rate For Calcs,0.213,0.189,0.21,0.156,0.177,
Normalized EBITDA,656000000.0,512000000.0,695200000.0,407800000.0,411000000.0,
Total Unusual Items,-16000000.0,-11000000.0,-19500000.0,-8200000.0,2000000.0,
Total Unusual Items Excluding Goodwill,-16000000.0,-11000000.0,-19500000.0,-8200000.0,2000000.0,
Net Income From Continuing Operation Net Minority Interest,432000000.0,334000000.0,253800000.0,262100000.0,267000000.0,
Reconciled Depreciation,91000000.0,89000000.0,83800000.0,88600000.0,87000000.0,
Reconciled Cost Of Revenue,685000000.0,638000000.0,679000000.0,619300000.0,599000000.0,
EBITDA,640000000.0,501000000.0,675700000.0,399600000.0,413000000.0,
EBIT,549000000.0,412000000.0,591900000.0,311000000.0,326000000.0,
Net Interest Income,109000000.0,105000000.0,97900000.0,92100000.0,86000000.0,
Interest Expense,0.0,0.0,100000.0,500000.0,1000000.0,
Interest Income,109000000.0,105000000.0,98100000.0,92800000.0,87000000.0,
Normalized Income,444592000.0,342921000.0,269205000.0,269020800.0,265354000.0,
Net Income From Continuing And Discontinued Operation,432000000.0,334000000.0,253800000.0,262100000.0,267000000.0,
Total Expenses,2197000000.0,2165000000.0,2039100000.0,2070200000.0,2016000000.0,
Total Operating Income As Reported,397000000.0,309000000.0,497200000.0,218800000.0,241000000.0,
Diluted Average Shares,711000000.0,709000000.0,709000000.0,707400000.0,709000000.0,
Basic Average Shares,704000000.0,679000000.0,669400000.0,665100000.0,659300000.0,
Diluted EPS,0.61,0.47,0.36,0.37,0.38,
Basic EPS,0.61,0.49,0.38,0.39,0.41,
Diluted NI Availto Com Stockholders,432000000.0,334000000.0,253800000.0,262100000.0,267000000.0,
Net Income Common Stockholders,432000000.0,334000000.0,253800000.0,262100000.0,267000000.0,
Net Income,432000000.0,334000000.0,253800000.0,262100000.0,267000000.0,
Net Income Including Noncontrolling Interests,432000000.0,334000000.0,253800000.0,262100000.0,267000000.0,
Net Income Continuous Operations,432000000.0,334000000.0,253800000.0,262100000.0,267000000.0,
Tax Provision,117000000.0,78000000.0,338000000.0,48400000.0,58000000.0,
Pretax Income,549000000.0,412000000.0,591800000.0,310500000.0,325000000.0,
Other Income Expense,43000000.0,-2000000.0,-3300000.0,-400000.0,-2000000.0,
Other Non Operating Income Expenses,59000000.0,9000000.0,16200000.0,7800000.0,-4000000.0,
Gain On Sale Of Security,-16000000.0,-11000000.0,-19500000.0,-8200000.0,2000000.0,
Net Non Operating Interest Income Expense,109000000.0,105000000.0,97900000.0,92100000.0,86000000.0,
Total Other Finance Cost,,,100000.0,200000.0,300000.0,500000.0
Interest Expense Non Operating,0.0,0.0,100000.0,500000.0,1000000.0,
Interest Income Non Operating,109000000.0,105000000.0,98100000.0,92800000.0,87000000.0,
Operating Income,397000000.0,309000000.0,497200000.0,218800000.0,241000000.0,
Operating Expense,1512000000.0,1527000000.0,1360100000.0,1450900000.0,1417000000.0,
Research And Development,511000000.0,528000000.0,503500000.0,494500000.0,505000000.0,
Selling General And Administration,1001000000.0,999000000.0,856600000.0,956400000.0,912000000.0,
Selling And Marketing Expense,823000000.0,820000000.0,829300000.0,792500000.0,758000000.0,
General And Administrative Expense,178000000.0,179000000.0,27300000.0,163900000.0,154000000.0,
Other Gand A,178000000.0,179000000.0,27300000.0,163900000.0,154000000.0,
Gross Profit,1909000000.0,1836000000.0,1857300000.0,1669700000.0,1658000000.0,
Cost Of Revenue,685000000.0,638000000.0,679000000.0,619300000.0,599000000.0,
Total Revenue,2594000000.0,2474000000.0,2536300000.0,2289000000.0,2257000000.0,
Operating Revenue,2594000000.0,2474000000.0,2536300000.0,2289000000.0,2257000000.0,
