period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,0.79691,0.78,0.95,0.8,44,-0.0039
+1q,0.51599,0.33,0.65,0.36,15,0.43330002
0y,3.69079,3.65,3.97,3.34,50,0.105
+1y,2.29881,1.69,3.19,1.97008,18,0.16690001
