,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1263,14784141,3371597167,-0.027
1,2025-12-31,Blackrock Inc.,0.0841,9836038,2243157574,0.0011
2,2025-12-31,State Street Corporation,0.0482,5637388,1285634479,-0.0045
3,2025-12-31,JPMORGAN CHASE & CO,0.0463,5420560,1236185771,-0.4347
4,2025-12-31,"AQR Capital Management, LLC",0.028800001,3369266,768377932,-0.0758
5,2025-12-31,"Geode Capital Management, LLC",0.028399998,3320316,757214641,-0.026199998
6,2025-12-31,NORGES BANK,0.025999999,3042531,693864384,-0.22700001
7,2025-12-31,Invesco Ltd.,0.025,2927388,667605448,-0.0626
8,2025-12-31,Alkeon Capital Management LLC,0.0212,2475276,564499050,0.0
9,2025-12-31,Windacre Partnership LLC,0.0201,2352100,536408148,-0.36119998
