,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0315,2598109,705672347,-0.0070999996
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0254,2090927,567916651,0.0196
2,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Mid-Cap Index Fund,0.0219,1804313,490069427,-0.0184
3,2026-01-31,ALLSPRING FUNDS TRUST-Allspring Special Mid Cap Value Fund,0.0185,1521300,413200270,0.0162
4,2025-12-31,Victory Portfolios-Victory Sycamore Established Value Fund,0.014400001,1185000,321857832,0.025999999
5,2025-12-31,-Victory Pioneer Fund,0.0134000005,1107370,300772749,1.5238
6,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0128999995,1066766,289744297,-0.0094
7,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0128,1055010,286551250,0.0017
8,2026-02-28,SPDR S&P 500 ETF TRUST-State Street SPDR S&P 500 ETF Trust,0.0119,978519,265775531,-0.0183
9,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Value Index Fund,0.0093,762936,207221035,0.0233
