Dividend Date,Ex-Dividend Date,Earnings Date,Earnings High,Earnings Low,Earnings Average,Revenue High,Revenue Low,Revenue Average
2026-03-12,2026-02-27,"[datetime.date(2026, 4, 30)]",4.35,3.97,4.13575,3552900000,3456000000,3513378320
