,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,-1255092.14355,
Tax Rate For Calcs,0.214575,0.206447,0.214,0.209182,
Total Unusual Items,,-7000000.0,-217000000.0,-6000000.0,-10000000.0
Total Unusual Items Excluding Goodwill,,-7000000.0,-217000000.0,-6000000.0,-10000000.0
Net Income From Continuing Operation Net Minority Interest,2522000000.0,2314000000.0,2349000000.0,2446000000.0,
Reconciled Depreciation,554000000.0,495000000.0,462000000.0,436000000.0,
Net Interest Income,5982000000.0,5630000000.0,5827000000.0,5609000000.0,
Interest Expense,3921000000.0,4796000000.0,3933000000.0,978000000.0,
Interest Income,9903000000.0,10426000000.0,9760000000.0,6587000000.0,
Normalized Income,2522000000.0,2314000000.0,2349000000.0,2450744907.85645,
Net Income From Continuing And Discontinued Operation,2522000000.0,2314000000.0,2349000000.0,2446000000.0,
Rent Expense Supplemental,146000000.0,132000000.0,133000000.0,167000000.0,
Diluted Average Shares,672503000.0,687301000.0,687678000.0,694952000.0,
Basic Average Shares,668140000.0,682161000.0,684172000.0,688634000.0,
Diluted EPS,3.53,3.14,3.22,3.35,
Basic EPS,3.56,3.16,3.23,3.38,
Diluted NI Availto Com Stockholders,2376000000.0,2155000000.0,2212000000.0,2328000000.0,
Net Income Common Stockholders,2376000000.0,2155000000.0,2212000000.0,2328000000.0,
Otherunder Preferred Stock Dividend,,,,2000000.0,7000000.0
Preferred Stock Dividends,146000000.0,159000000.0,137000000.0,116000000.0,
Net Income,2522000000.0,2314000000.0,2349000000.0,2446000000.0,
Net Income Including Noncontrolling Interests,2522000000.0,2314000000.0,2349000000.0,2446000000.0,
Net Income Continuous Operations,2522000000.0,2314000000.0,2349000000.0,2446000000.0,
Tax Provision,689000000.0,602000000.0,639000000.0,647000000.0,
Pretax Income,3211000000.0,2916000000.0,2988000000.0,3093000000.0,
Special Income Charges,,-7000000.0,-217000000.0,-6000000.0,-10000000.0
Gain On Sale Of Business,,7000000.0,0.0,-7000000.0,
Other Special Charges,,14000000.0,217000000.0,-1000000.0,10000000.0
Gain On Sale Of Security,-6000000.0,-88000000.0,-32000000.0,-98000000.0,
Depreciation Amortization Depletion Income Statement,,35000000.0,43000000.0,47000000.0,44000000.0
Depreciation And Amortization In Income Statement,,35000000.0,43000000.0,47000000.0,44000000.0
Amortization,,35000000.0,43000000.0,47000000.0,44000000.0
Amortization Of Intangibles Income Statement,,35000000.0,43000000.0,47000000.0,44000000.0
Selling General And Administration,3217000000.0,3191000000.0,3338000000.0,2971000000.0,
Selling And Marketing Expense,142000000.0,115000000.0,126000000.0,118000000.0,
General And Administrative Expense,3075000000.0,3076000000.0,3212000000.0,2853000000.0,
Insurance And Claims,114000000.0,181000000.0,385000000.0,132000000.0,
Rent And Landing Fees,146000000.0,132000000.0,133000000.0,167000000.0,
Salaries And Wages,2815000000.0,2763000000.0,2694000000.0,2554000000.0,
Total Revenue,8821000000.0,8274000000.0,8429000000.0,8102000000.0,
Operating Revenue,8821000000.0,8274000000.0,8429000000.0,8102000000.0,
Occupancy And Equipment,518000000.0,492000000.0,479000000.0,452000000.0,
Professional Expense And Contract Services Expense,53000000.0,49000000.0,53000000.0,54000000.0,
Other Non Interest Expense,1191000000.0,1125000000.0,1130000000.0,984000000.0,
