,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1184,107237083,5093761442,0.00090000004
1,2025-12-31,Blackrock Inc.,0.0986,89324587,4242917882,0.010199999
2,2025-12-31,State Street Corporation,0.0436,39474970,1875061075,-0.0045
3,2025-12-31,Price (T.Rowe) Associates Inc,0.0395,35750550,1698151125,0.4133
4,2025-12-31,Capital World Investors,0.0374,33868436,1608750710,0.0535
5,2025-12-31,"Charles Schwab Investment Management, Inc.",0.036199998,32793312,1557682320,0.020399999
6,2025-12-31,JPMORGAN CHASE & CO,0.0332,30052623,1427499592,-0.5438
7,2025-12-31,Invesco Ltd.,0.0305,27603340,1311158650,0.1097
8,2025-12-31,"Geode Capital Management, LLC",0.0251,22774660,1081796350,0.0055
9,2025-12-31,Dimensional Fund Advisors LP,0.021300001,19333030,918318925,-0.0016
