period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,2862993790,2802000000,2953000000,12,2136000000,0.3404
+1q,3251726210,3184000000,3304000000,12,2250000000,0.4452
0y,12838373080,12750991210,12988000000,13,9037000000,0.42060003
+1y,13811214920,13525000000,14049000000,13,12838373080,0.0758
