Date,Stock Splits
1983-12-14 00:00:00-05:00,1.2
1984-10-22 00:00:00-04:00,1.1
1985-06-04 00:00:00-04:00,1.5
1986-03-03 00:00:00-05:00,1.3333333333333333
1987-02-03 00:00:00-05:00,2.0
1993-06-15 00:00:00-04:00,1.25
1996-03-18 00:00:00-05:00,1.5
1998-06-09 00:00:00-04:00,2.0
2001-03-19 00:00:00-05:00,2.0
2018-03-19 00:00:00-04:00,2.0
