period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,1.8177,1.74,1.89736,1.66,12,0.095
+1q,1.86446,1.721,1.94248,1.78,12,0.047399998
0y,7.33408,6.793,7.79824,7.49,15,-0.0208
+1y,7.76896,7.226,8.15,7.33408,13,0.059299998
