Dividend Date,Ex-Dividend Date,Earnings Date,Earnings High,Earnings Low,Earnings Average,Revenue High,Revenue Low,Revenue Average
2026-03-02,2026-02-18,"[datetime.date(2026, 4, 30)]",1.89736,1.74,1.8177,4374000000,4228000000,4315000000
