contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
AFL260410P00080000,2026-03-26 19:26:01+00:00,80.0,0.1,0.0,0.4,0.0,0.0,,6,1.65625171875,False,REGULAR,USD
AFL260410P00097000,2026-03-26 19:25:49+00:00,97.0,0.24,0.0,0.35,0.0,0.0,,2,0.75586181640625,False,REGULAR,USD
AFL260410P00098000,2026-03-26 19:26:01+00:00,98.0,0.31,0.0,0.15,0.0,0.0,,2,0.6015664843750002,False,REGULAR,USD
AFL260410P00099000,2026-03-26 19:24:44+00:00,99.0,0.26,0.0,0.15,0.0,0.0,2.0,3,0.5585981640625001,False,REGULAR,USD
AFL260410P00100000,2026-03-23 19:07:21+00:00,100.0,0.55,0.0,0.4,0.0,0.0,4.0,5,0.6269568554687501,False,REGULAR,USD
AFL260410P00101000,2026-04-07 14:08:12+00:00,101.0,0.09,0.0,0.2,-0.35,-79.545456,6.0,10,0.577152666015625,False,REGULAR,USD
AFL260410P00102000,2026-04-07 14:08:12+00:00,102.0,0.11,0.0,0.1,-0.09,-45.0,6.0,22,0.45313046875,False,REGULAR,USD
AFL260410P00103000,2026-03-26 16:13:02+00:00,103.0,0.68,0.0,0.2,0.0,0.0,132.0,15,0.476567734375,False,REGULAR,USD
AFL260410P00104000,2026-04-02 19:36:49+00:00,104.0,0.15,0.0,0.25,0.0,0.0,2.0,13,0.45117736328125,False,REGULAR,USD
AFL260410P00105000,2026-04-02 14:31:03+00:00,105.0,0.28,0.05,0.25,0.0,0.0,2.0,17,0.397466962890625,False,REGULAR,USD
AFL260410P00106000,2026-04-02 14:30:20+00:00,106.0,0.43,0.1,0.35,0.0,0.0,6.0,8,0.3813538427734374,False,REGULAR,USD
AFL260410P00107000,2026-04-06 17:45:10+00:00,107.0,0.25,0.15,0.3,0.0,0.0,10.0,12,0.30371790039062496,False,REGULAR,USD
AFL260410P00108000,2026-04-07 15:12:08+00:00,108.0,0.28,0.25,0.45,0.049999997,21.739128,3.0,18,0.28711650390624993,False,REGULAR,USD
AFL260410P00109000,2026-04-06 14:06:18+00:00,109.0,0.55,0.45,0.6,0.0,0.0,18.0,21,0.2534254345703125,False,REGULAR,USD
AFL260410P00110000,2026-04-07 14:54:26+00:00,110.0,0.7,0.7,0.9,-0.40000004,-36.36364,1.0,8,0.23438265625,False,REGULAR,USD
AFL260410P00111000,2026-04-07 15:11:30+00:00,111.0,1.1,1.15,1.4,-0.22000003,-16.66667,1.0,4,0.229499892578125,True,REGULAR,USD
AFL260410P00112000,2026-03-18 17:35:06+00:00,112.0,4.3,1.75,2.05,0.0,0.0,,2,0.225593681640625,True,REGULAR,USD
AFL260410P00113000,2026-03-31 14:47:30+00:00,113.0,5.18,2.55,3.5,0.0,0.0,6.0,4,0.4096738720703125,True,REGULAR,USD
AFL260410P00114000,2026-03-31 14:47:30+00:00,114.0,6.1,3.5,4.3,0.0,0.0,6.0,3,0.4243221630859375,True,REGULAR,USD
AFL260410P00115000,2026-04-07 13:43:08+00:00,115.0,5.01,4.0,5.6,-0.39999962,-7.3937087,46.0,30,0.5698285205078125,True,REGULAR,USD
AFL260410P00116000,2026-04-07 13:43:08+00:00,116.0,5.98,5.0,6.5,-0.38999987,-6.1224465,46.0,0,0.6035195898437502,True,REGULAR,USD
AFL260410P00117000,2026-03-31 13:58:16+00:00,117.0,8.05,6.0,7.6,0.0,0.0,,0,0.6914093359375001,True,REGULAR,USD
AFL260410P00118000,2026-04-01 19:22:50+00:00,118.0,8.59,6.7,9.4,0.0,0.0,,0,0.5620160986328125,True,REGULAR,USD
AFL260410P00119000,2026-04-07 14:01:20+00:00,119.0,9.04,7.8,10.3,-0.52000046,-5.439335,2.0,0,0.6103554589843752,True,REGULAR,USD
AFL260410P00120000,2026-04-07 14:01:20+00:00,120.0,10.01,8.4,11.4,-0.5799999,-5.4768643,4.0,0,0.585941640625,True,REGULAR,USD
AFL260410P00121000,2026-04-07 13:44:50+00:00,121.0,10.64,8.9,12.2,-0.25999928,-2.3853145,2.0,0,1.0927779736328125,True,REGULAR,USD
AFL260410P00122000,2026-04-06 14:04:38+00:00,122.0,11.89,10.7,13.4,0.0,0.0,2.0,0,0.747072841796875,True,REGULAR,USD
AFL260410P00123000,2026-03-31 15:07:44+00:00,123.0,14.57,11.7,14.3,0.0,0.0,10.0,0,0.764650791015625,True,REGULAR,USD
AFL260410P00124000,2026-03-31 15:07:44+00:00,124.0,15.54,12.7,15.4,0.0,0.0,,0,0.8320329296874999,True,REGULAR,USD
