period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,1927487810,1716700000,2097472860,6,1904000000,0.0123000005
+1q,1958712910,1562400000,2294013200,7,1965000000,-0.0032
0y,7804190090,6980600000,8570651000,9,7645000000,0.0208
+1y,8541542890,7991535160,9463388590,8,7804190090,0.0945
