period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,0.78304,0.34,1.21,0.8,18,-0.0212
+1q,0.57534,0.17,0.9817,0.48,17,0.19860001
0y,2.64793,1.26,4.17599,2.08,20,0.273
+1y,2.88512,1.97,4.39456,2.64793,20,0.0896
