,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1267,96202408,3358907163,-0.028199999
1,2025-12-31,"Wellington Management Group, LLP",0.101,76696789,2677868458,0.0275
2,2025-12-31,Blackrock Inc.,0.0804,61064369,2132062499,0.0747
3,2025-12-31,State Street Corporation,0.0587,44564720,1555977239,-0.005
4,2025-12-31,Davis Selected Advisers,0.0428,32537508,1136047121,0.6364
5,2025-12-31,"Aristotle Capital Management, LLC",0.038399998,29122162,1016800312,-0.0623
6,2025-12-31,"Charles Schwab Investment Management, Inc.",0.0365,27716896,967735449,0.0207
7,2025-12-31,Victory Capital Management Inc.,0.029000001,21986795,767668967,0.0188
8,2025-12-31,"Geode Capital Management, LLC",0.028099999,21361342,745831275,0.0069
9,2025-12-31,Invesco Ltd.,0.0153,11595547,404858534,-0.0126
