,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.10569999,3649149,1373430191,-0.0937
1,2025-12-31,"Berkshire Hathaway, Inc",0.096999995,3350000,1260839483,0.1234
2,2025-12-31,Blackrock Inc.,0.066599995,2298728,865172246,0.0047999998
3,2025-12-31,"T. Rowe Price Investment Management, Inc.",0.0582,2008278,755855581,0.0037
4,2025-12-31,"Principal Financial Group, Inc.",0.0494,1706185,642156840,-0.032
5,2025-12-31,State Street Corporation,0.0396,1368924,515221919,0.0376
6,2025-12-31,"FMR, LLC",0.0313,1081463,407030224,0.10560001
7,2025-12-31,"Geode Capital Management, LLC",0.0297,1026391,386302775,0.0189
8,2025-12-31,Invesco Ltd.,0.0278,961000,361691565,0.0448
9,2025-12-31,Marshfield Associates,0.0227,784992,295447435,0.0544
