Date,Dividends,Stock Splits
2004-11-29 00:00:00-05:00,0.065,0.0
2005-03-11 00:00:00-05:00,0.1,0.0
2005-06-13 00:00:00-04:00,0.1,0.0
2005-09-13 00:00:00-04:00,0.1,0.0
2005-12-13 00:00:00-05:00,0.1,0.0
2006-03-13 00:00:00-05:00,0.12,0.0
2006-06-13 00:00:00-04:00,0.12,0.0
2006-09-13 00:00:00-04:00,0.12,0.0
2006-12-13 00:00:00-05:00,0.12,0.0
2007-05-07 00:00:00-04:00,13.5,0.0
2012-03-22 00:00:00-04:00,3.0,0.0
2013-03-13 00:00:00-04:00,0.2,0.0
2013-06-12 00:00:00-04:00,0.2,0.0
2013-09-11 00:00:00-04:00,0.2,0.0
2013-12-11 00:00:00-05:00,0.2,0.0
2014-03-12 00:00:00-04:00,0.25,0.0
2014-06-11 00:00:00-04:00,0.25,0.0
2014-09-11 00:00:00-04:00,0.25,0.0
2014-12-11 00:00:00-05:00,0.25,0.0
2015-03-11 00:00:00-04:00,0.31,0.0
2015-06-11 00:00:00-04:00,0.31,0.0
2015-09-11 00:00:00-04:00,0.31,0.0
2015-12-11 00:00:00-05:00,0.31,0.0
2016-03-11 00:00:00-05:00,0.38,0.0
2016-06-13 00:00:00-04:00,0.38,0.0
2016-09-13 00:00:00-04:00,0.38,0.0
2016-12-13 00:00:00-05:00,0.38,0.0
2017-03-13 00:00:00-04:00,0.46,0.0
2017-06-13 00:00:00-04:00,0.46,0.0
2017-09-14 00:00:00-04:00,0.46,0.0
2017-12-14 00:00:00-05:00,0.46,0.0
2018-03-14 00:00:00-04:00,0.55,0.0
2018-06-14 00:00:00-04:00,0.55,0.0
2018-09-13 00:00:00-04:00,0.55,0.0
2018-12-13 00:00:00-05:00,0.55,0.0
2019-03-14 00:00:00-04:00,0.65,0.0
2019-06-13 00:00:00-04:00,0.65,0.0
2019-09-12 00:00:00-04:00,0.65,0.0
2019-12-12 00:00:00-05:00,0.65,0.0
2020-03-12 00:00:00-04:00,0.78,0.0
2020-06-12 00:00:00-04:00,0.78,0.0
2020-09-14 00:00:00-04:00,0.78,0.0
2020-12-14 00:00:00-05:00,0.78,0.0
2021-03-12 00:00:00-05:00,0.94,0.0
2021-06-14 00:00:00-04:00,0.94,0.0
2021-09-14 00:00:00-04:00,0.94,0.0
2021-12-14 00:00:00-05:00,0.94,0.0
2022-03-14 00:00:00-04:00,1.1,0.0
2022-06-14 00:00:00-04:00,1.1,0.0
2022-09-14 00:00:00-04:00,1.1,0.0
2022-12-14 00:00:00-05:00,1.1,0.0
2023-03-14 00:00:00-04:00,1.21,0.0
2023-06-14 00:00:00-04:00,1.21,0.0
2023-09-14 00:00:00-04:00,1.21,0.0
2023-12-14 00:00:00-05:00,1.21,0.0
2024-03-14 00:00:00-04:00,1.51,0.0
2024-06-14 00:00:00-04:00,1.51,0.0
2024-09-13 00:00:00-04:00,1.51,0.0
2024-12-13 00:00:00-05:00,1.51,0.0
2025-03-14 00:00:00-04:00,1.74,0.0
2025-06-13 00:00:00-04:00,1.74,0.0
2025-09-15 00:00:00-04:00,1.74,0.0
2025-12-15 00:00:00-05:00,1.74,0.0
2026-03-13 00:00:00-04:00,1.99,0.0
