contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
DPZ260417C00300000,2026-03-27 17:24:44+00:00,300.0,53.24,74.6,80.8,0.0,0.0,6.0,3,0.84961087890625,True,REGULAR,USD
DPZ260417C00310000,2026-03-30 14:07:42+00:00,310.0,38.5,64.7,70.7,0.0,0.0,1.0,0,0.7497583618164063,True,REGULAR,USD
DPZ260417C00320000,2026-03-19 19:02:54+00:00,320.0,58.6,54.8,61.1,0.0,0.0,,0,0.6792024267578126,True,REGULAR,USD
DPZ260417C00330000,2026-04-06 15:35:41+00:00,330.0,48.3,45.1,51.0,0.0,0.0,2.0,1,0.5881388842773438,True,REGULAR,USD
DPZ260417C00340000,2026-04-02 19:41:49+00:00,340.0,33.3,35.7,41.4,0.0,0.0,10.0,6,0.5256395092773438,True,REGULAR,USD
DPZ260417C00350000,2026-04-06 16:24:03+00:00,350.0,29.7,27.2,32.2,0.0,0.0,10.0,14,0.6205482281494141,True,REGULAR,USD
DPZ260417C00360000,2026-04-06 16:55:51+00:00,360.0,21.66,19.3,20.6,0.0,0.0,12.0,51,0.4093686993408203,True,REGULAR,USD
DPZ260417C00370000,2026-04-06 18:52:29+00:00,370.0,15.3,12.0,13.2,0.0,0.0,32.0,74,0.37470107727050783,True,REGULAR,USD
DPZ260417C00380000,2026-04-07 15:27:49+00:00,380.0,6.6,6.5,7.4,-2.6600003,-28.725704,3.0,411,0.3474796697998046,False,REGULAR,USD
DPZ260417C00390000,2026-04-07 15:29:43+00:00,390.0,3.31,3.0,3.7,-1.2000003,-26.607544,1.0,145,0.3355779333496094,False,REGULAR,USD
DPZ260417C00400000,2026-04-07 14:10:15+00:00,400.0,1.35,1.1,1.65,-0.6,-30.769232,31.0,169,0.3306951696777344,False,REGULAR,USD
DPZ260417C00410000,2026-04-07 14:10:15+00:00,410.0,0.5,0.3,0.8,-0.17000002,-25.373137,3.0,103,0.34400070068359373,False,REGULAR,USD
DPZ260417C00420000,2026-04-07 15:27:06+00:00,420.0,0.2,0.1,0.95,-0.17,-45.945946,245.0,346,0.4318904467773438,False,REGULAR,USD
DPZ260417C00430000,2026-04-06 19:54:15+00:00,430.0,0.2,0.0,0.9,0.0,0.0,511.0,542,0.4946339599609375,False,REGULAR,USD
DPZ260417C00440000,2026-04-06 18:45:05+00:00,440.0,0.1,0.0,2.3,0.0,0.0,4.0,63,0.5897257824707032,False,REGULAR,USD
DPZ260417C00450000,2026-04-06 18:52:10+00:00,450.0,0.08,0.0,3.4,0.0,0.0,4.0,37,0.7136259106445313,False,REGULAR,USD
DPZ260417C00460000,2026-03-18 18:34:40+00:00,460.0,0.25,0.0,4.8,0.0,0.0,2.0,13,0.8452163916015624,False,REGULAR,USD
DPZ260417C00470000,2026-03-09 19:34:17+00:00,470.0,1.85,0.0,1.0,0.0,0.0,1.0,12,0.664309997558594,False,REGULAR,USD
DPZ260417C00480000,2026-03-16 14:26:17+00:00,480.0,1.55,0.0,4.8,0.0,0.0,1.0,11,0.9726565234375,False,REGULAR,USD
DPZ260417C00500000,2026-03-09 19:24:01+00:00,500.0,2.4,0.0,1.2,0.0,0.0,2.0,13,0.8364274169921874,False,REGULAR,USD
