Dividend Date,Ex-Dividend Date,Earnings Date,Earnings High,Earnings Low,Earnings Average,Revenue High,Revenue Low,Revenue Average
2026-03-30,2026-03-13,"[datetime.date(2026, 4, 27)]",4.4952,4.13,4.30325,1186767030,1133717970,1169207000
