period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,4.31348,4.2,4.4952,4.33,24,-0.0038
+1q,4.47315,4.32,4.62,3.81,24,0.1741
0y,19.86902,19.41,20.35,17.57,27,0.1308
+1y,21.5996,20.28,22.22,19.86902,26,0.0871
