,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2026-01-31,"Principal Funds, Inc-MidCap Fund",0.028499998,985848,371043606,-0.183
1,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Total Stock Market Index Fund,0.0275,950552,357759251,-0.0083
2,2025-12-31,"T. Rowe Price Mid-Cap Growth Fund, Inc.",0.026800001,925000,348142245,-0.0014
3,2025-12-31,VANGUARD INDEX FUNDS-Vanguard 500 Index Fund,0.0227,783145,294752279,0.0155
4,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Index Fund,0.02,689978,259687016,0.90529996
5,2026-01-31,iShares Trust-iShares Core S&P 500 ETF,0.0116,400900,150886731,-0.010299999
6,2026-02-28,Fidelity Concord Street Trust-Fidelity 500 Index Fund,0.0115,395573,148881808,0.0017
7,2025-12-31,VANGUARD INDEX FUNDS-Vanguard Small-Cap Growth Index Fund,0.0113,389190,146479438,0.9218
8,2026-01-31,Invesco Exchange-Traded Fund Trust-Invesco S&P 500 Equal Weight ETF,0.011,380447,143188835,0.0579
9,2026-02-28,Fidelity Securities Fund-Fidelity OTC Portfolio,0.0109,374801,141063850,-0.1294
