period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,5562608050,5500522220,5617100000,17,5305700000,0.0484
+1q,6589106080,6494000000,6686700000,17,6314500000,0.0435
0y,24582495740,24278000000,24829000000,22,23574300000,0.0428
+1y,25723693980,24978000000,26802625940,22,24582495740,0.0464
