period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,2.27613,2.09,2.51,2.25,20,0.0116
+1q,3.54623,3.34,3.77766,3.38,20,0.049200002
0y,11.83835,11.14901,12.09,11.43,24,0.0357
+1y,13.41416,12.83,14.21,11.83835,23,0.1331
