address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,prevName,nameChangeDate,averageAnalystRating,cryptoTradeable,regularMarketChangePercent,regularMarketPrice,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,marketState,hasPrePostMarketData,firstTradeDateMilliseconds,shortName,longName,corporateActions,displayName,trailingPegRatio
220 Virginia Avenue,Indianapolis,IN,46204,United States,833 401 1577,https://www.elevancehealth.com,Healthcare Plans,healthcare-plans,Healthcare Plans,Healthcare,healthcare,Healthcare,"Elevance Health, Inc., together with its subsidiaries, operates as a health benefits company in the United States. The company operates in four segments: Health Benefits, CarelonRx, Carelon Services, and Corporate & Other. It offers a variety of health plans and services to individual, employer group risk-based and fee-based, BlueCard, Medicare, Medicaid, and FEP members; health products; a broad array of fee-based administrative managed care services; and specialty and other insurance products and services, such as stop loss, dental, vision, and supplemental health insurance benefits. The company also operates in the pharmacy services business; and markets and offers pharmacy services, including home delivery and specialty pharmacies, claims adjudication, formulary management, pharmacy networks, rebate administration, a prescription drug database, and member services, as well as infusion services and injectable therapies through ambulatory infusion centers. In addition, it provides healthcare related services and capabilities, including specialty care enablement and utilization management support for specialized clinical domains; behavioral health and comprehensive care management services; palliative care services and management; virtual care; and payment integrity, subrogation, clinical data exchange through its HealthOS platform, research and data, reporting and clinical analytics, information technology, and business process support services, as well as manages home health, post-acute institutional management, and durable medical equipment costs; and supports plans in managing home and community-based services. The company provides its services under the Anthem Blue Cross and Blue Shield, Wellpoint, and Carelon brands. The company was formerly known as Anthem, Inc. and changed its name to Elevance Health, Inc. in June 2022. Elevance Health, Inc. was incorporated in 2001 and is based in Indianapolis, Indiana.",96129,"[{'maxAge': 1, 'name': 'Ms. Gail Koziara Boudreaux', 'age': 64, 'title': 'President, CEO & Director', 'yearBorn': 1961, 'fiscalYear': 2025, 'totalPay': 4942272, 'exercisedValue': 0, 'unexercisedValue': 13671900}, {'maxAge': 1, 'name': 'Mr. Mark Bradley Kaye', 'age': 45, 'title': 'Executive VP & CFO', 'yearBorn': 1980, 'fiscalYear': 2025, 'totalPay': 2007060, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Peter David Haytaian Esq.', 'age': 55, 'title': 'Executive VP and President of Carelon & CarelonRx', 'yearBorn': 1970, 'fiscalYear': 2025, 'totalPay': 2058472, 'exercisedValue': 0, 'unexercisedValue': 4886001}, {'maxAge': 1, 'name': 'Mr. Scott Wayne Anglin', 'title': 'SVP, Treasurer & Chief Investment Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ronald William Penczek', 'age': 60, 'title': 'Senior VP, Controller & Chief Accounting Officer', 'yearBorn': 1965, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Nathan Allen Rich', 'title': 'Vice President of Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Erin M. Wessling', 'age': 47, 'title': 'Executive VP & Chief Legal Officer', 'yearBorn': 1978, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Julie  Goon', 'title': 'Senior Vice President of Public Affairs', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Kyle  Weber', 'title': 'Chief Strategy Officer & Interim Chief Marketing Officer', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ryan R. Craig', 'age': 45, 'title': 'Executive VP & Chief Human Resources Officer', 'yearBorn': 1980, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]",9,1,2,6,3,1775001600,1767139200,http://ir.wellpoint.com/phoenix.zhtml?c=130104&p=irol-irHome,[],86400,2,302.61,317.0,309.01,318.97,302.61,317.0,309.01,318.97,6.88,2.29,1773100800,0.2713,1.33,0.498,12.463294,10.669102,753923,753923,1945273,1556950,1556950,312.32,312.68,120,40,69317820416,66472791757,273.71,458.75,567.26,20.175,0.34811032,315.2442,327.498,6.84,0.022603352,USD,False,63153721344,0.02843,220203667,219664888,3669028,4649830,1770940800,1773360000,0.0167,0.0019200001,0.94071,1.57,0.0187,220704667,198.809,1.5797826,1767139200,1798675200,1767139200,0.309,5662000128,25.2,29.43781,2:1,1117584000,0.317,6.986,-0.29772568,0.32693863,1.72,1773100800,EQUITY,314.075,474.0,332.0,380.95,387.5,1.86364,buy,20,36115001344,163.635,9040000000,32750000128,1.412,1.535,199126007808,74.388,888.955,0.043509997,0.1325,50902999040,3399749888,4289999872,0.363,0.095,0.25563,0.0454,0.0154,USD,ELV,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,12.082006,-1.1691895,-0.0037088373,-13.422974,-0.04098643,15,0,"Anthem, Inc.",2026-04-06,1.9 - Buy,False,3.788714,314.075,1775578908,NYQ,finmb_160077,America/New_York,EDT,-14400000,us_market,False,11.465027,309.01 - 318.97,NYSE,1945273,40.36502,0.14747368,273.71 - 458.75,-144.67499,-0.31536782,-29.772568,1774396800,1776861000,1776861000,1776861000,1776861000,1776861000,False,25.2,29.43781,25.99527,REGULAR,True,1004452200000,"Elevance Health, Inc.","Elevance Health, Inc.",[],Elevance Health,1.1589
