period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,48426417040,46943000000,50527200000,11,48765000000,-0.0069
+1q,48573769000,47414000000,51288600000,11,49421000000,-0.0171
0y,194275942900,189832952000,204866600000,13,197584000000,-0.0167
+1y,199857968570,194264793250,211736000000,13,194275942900,0.0287
