period,avg,low,high,numberOfAnalysts,yearAgoRevenue,growth
0q,1517186820,1434102000,1623630000,9,1367428000,0.1095
+1q,1532807470,1449150000,1655730000,9,1379454000,0.1112
0y,6336992610,6002956000,6671462000,9,5839160000,0.0853
+1y,6546291750,6128444720,6849800000,9,6336992610,0.033
