address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,regularMarketChangePercent,regularMarketPrice,cryptoTradeable,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,shortName,longName,marketState,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,displayName,trailingPegRatio
225 West Washington Street,Indianapolis,IN,46204-3438,United States,317 636 1600,https://www.simon.com,REIT - Retail,reit-retail,REIT - Retail,Real Estate,real-estate,Real Estate,"Simon Property Group, Inc. (NYSE:SPG) is a self-administered and self-managed real estate investment trust (REIT). Simon Property Group, L.P., or the Operating Partnership, is our majority-owned partnership subsidiary that owns all of our real estate properties and other assets. In this package, the terms Simon, we, our, or the Company refer to Simon Property Group, Inc., the Operating Partnership, and its subsidiaries. We own, develop and manage premier shopping, dining, entertainment and mixed-use destinations, which consist primarily of malls, Premium Outlets, The Mills, and International Properties. At December 31, 2024, we owned or had an interest in 229 properties comprising 183 million square feet in North America, Asia and Europe. We also owned an 88% interest in The Taubman Realty Group, or TRG, which owns 22 regional, super-regional, and outlet malls in the U.S. and Asia. Additionally, at December 31, 2024, we had a 22.4% ownership interest in Klepierre, a publicly traded, Paris-based real estate company, which owns shopping centers in 14 European countries.",3100,"[{'maxAge': 1, 'name': 'Mr. Eli M. Simon', 'age': 37, 'title': 'President, CEO, COO & Director', 'yearBorn': 1988, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Brian J. McDade', 'age': 46, 'title': 'Executive VP & CFO', 'yearBorn': 1979, 'fiscalYear': 2024, 'totalPay': 1721637, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Adam J. Reuille', 'age': 50, 'title': 'Senior VP & Chief Accounting Officer', 'yearBorn': 1975, 'fiscalYear': 2024, 'totalPay': 742891, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. John  Rulli', 'age': 69, 'title': 'Chief Administrative Officer', 'yearBorn': 1956, 'fiscalYear': 2024, 'totalPay': 1735139, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Steven E. Fivel J.D.', 'age': 64, 'title': 'General Counsel & Secretary', 'yearBorn': 1961, 'fiscalYear': 2024, 'totalPay': 1733103, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Joseph W. Chiappetta', 'title': 'Senior VP of Business Solutions & Chief Technology Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Thomas  Ward', 'age': 56, 'title': 'Senior Vice President of Investor Relations', 'yearBorn': 1969, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Lee  Sterling', 'title': 'Chief Marketing Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Susan  Massela', 'title': 'Senior Vice President of Human Resources', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Victoria J. Hanor', 'title': 'Senior Executive VP & MD of Luxury Leasing', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",9,7,10,10,10,1775001600,1735603200,[],86400,2,190.23,190.09,188.75,190.73,190.23,190.09,188.75,190.73,8.65,4.58,1773100800,0.6034,5.11,1.403,13.421665,27.5132,276003,276003,1743198,1930880,1930880,189.94,190.24,200,200,72392581120,61795870422,136.34,205.12,229.1,18.968924,11.374424,192.3226,180.74126,8.55,0.044945594,USD,False,91222876160,0.7271,322301655,324840186,2373,5214567,1770940800,1773360000,0.0,0.01826,0.93162,0.0,0.0,380642988,15.89,11.968848,1767139200,1798675200,1767139200,3.564,4624274944,14.17,6.9125,1063:1000,1401321600,14.333,19.394,0.3552041,0.32693863,2.2,1773100800,EQUITY,190.185,250.0,185.0,206.3,202.5,2.19048,buy,20,823147008,2.533,4703565824,29199513600,0.184,0.236,6364505088,435.463,19.501,0.05436,1.04109,5212487168,2338524672,4136550912,3.581,0.132,0.81899,0.73903,0.49717,USD,SPG,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,-0.023654614,190.185,False,[],1775579525,NYQ,finmb_34378,America/New_York,EDT,-14400000,us_market,False,"Simon Property Group, Inc.","Simon Property Group, Inc.",REGULAR,True,755879400000,-0.04499817,188.75 - 190.73,NYSE,1743198,53.845,0.3949318,136.34 - 205.12,-14.934998,-0.07281103,35.52041,1774915200,1770066000,1778529600,1778529600,1770069600,1770069600,True,14.17,6.9125,6.6,28.815908,-2.1376038,-0.011114677,9.443741,0.052250057,15,0,2.2 - Buy,Simon Property,
