,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,62700000.0,-132240000.0,77490000.0,32160000.0,
Tax Rate For Calcs,0.33,0.29,0.27,0.06,
Normalized EBITDA,11474000000.0,11841000000.0,11355000000.0,21537000000.0,
Total Unusual Items,190000000.0,-456000000.0,287000000.0,536000000.0,
Total Unusual Items Excluding Goodwill,190000000.0,-456000000.0,287000000.0,536000000.0,
Net Income From Continuing Operation Net Minority Interest,2064000000.0,2844000000.0,3332000000.0,13304000000.0,
Reconciled Depreciation,7533000000.0,6951000000.0,6449000000.0,6926000000.0,
Reconciled Cost Of Revenue,14050000000.0,13728000000.0,14723000000.0,18989000000.0,
EBITDA,11664000000.0,11385000000.0,11642000000.0,22073000000.0,
EBIT,4131000000.0,4434000000.0,5193000000.0,15147000000.0,
Net Interest Income,-860000000.0,-977000000.0,-804000000.0,-877000000.0,
Interest Expense,1079000000.0,1169000000.0,957000000.0,1030000000.0,
Interest Income,219000000.0,192000000.0,153000000.0,153000000.0,
Normalized Income,1936700000.0,3167760000.0,3122490000.0,12800160000.0,
Net Income From Continuing And Discontinued Operation,2326000000.0,3056000000.0,4696000000.0,13304000000.0,
Total Expenses,17871000000.0,17321000000.0,18403000000.0,22969000000.0,
Diluted Average Shares,1000100000.0,967100000.0,960900000.0,1002000000.0,
Basic Average Shares,975500000.0,911800000.0,889200000.0,926200000.0,
Diluted EPS,1.61,2.44,3.9,12.4,
Basic EPS,1.65,2.59,4.22,13.41,
Diluted NI Availto Com Stockholders,1612000000.0,2364000000.0,3752000000.0,12421000000.0,
Average Dilution Earnings,,,2000000.0,,
Net Income Common Stockholders,1612000000.0,2364000000.0,3750000000.0,12421000000.0,
Otherunder Preferred Stock Dividend,35000000.0,13000000.0,23000000.0,83000000.0,
Preferred Stock Dividends,679000000.0,679000000.0,923000000.0,800000000.0,
Net Income,2326000000.0,3056000000.0,4696000000.0,13304000000.0,
Minority Interests,-43000000.0,-22000000.0,0.0,0.0,
Net Income Including Noncontrolling Interests,2369000000.0,3078000000.0,4696000000.0,13304000000.0,
Net Income Discontinuous Operations,262000000.0,212000000.0,1364000000.0,0.0,
Net Income Continuous Operations,2107000000.0,2866000000.0,3332000000.0,13304000000.0,
Earnings From Equity Interest Net Of Tax,76000000.0,759000000.0,426000000.0,,
Tax Provision,1021000000.0,1158000000.0,1330000000.0,813000000.0,
Pretax Income,3052000000.0,3265000000.0,4236000000.0,14117000000.0,
Other Income Expense,190000000.0,-456000000.0,287000000.0,1329000000.0,
Other Non Operating Income Expenses,,,-1084000000.0,-1271000000.0,-1065000000.0
Special Income Charges,190000000.0,-456000000.0,287000000.0,219000000.0,
Gain On Sale Of Ppe,263000000.0,-16000000.0,522000000.0,308000000.0,
Write Off,60000000.0,356000000.0,209000000.0,0.0,
Restructuring And Mergern Acquisition,13000000.0,84000000.0,26000000.0,89000000.0,
Earnings From Equity Interest,,862000000.0,534000000.0,793000000.0,631000000.0
Gain On Sale Of Security,,,,317000000.0,122000000.0
Net Non Operating Interest Income Expense,-860000000.0,-977000000.0,-804000000.0,-877000000.0,
Interest Expense Non Operating,1079000000.0,1169000000.0,957000000.0,1030000000.0,
Interest Income Non Operating,219000000.0,192000000.0,153000000.0,153000000.0,
Operating Income,3722000000.0,4698000000.0,4753000000.0,13665000000.0,
Operating Expense,3821000000.0,3593000000.0,3680000000.0,3980000000.0,
Other Operating Expenses,1805000000.0,1594000000.0,1606000000.0,1487000000.0,
Other Taxes,1030000000.0,1039000000.0,1087000000.0,1548000000.0,
Selling General And Administration,986000000.0,960000000.0,987000000.0,945000000.0,
Gross Profit,7543000000.0,8291000000.0,8433000000.0,17645000000.0,
Cost Of Revenue,14050000000.0,13728000000.0,14723000000.0,18989000000.0,
Total Revenue,21593000000.0,22019000000.0,23156000000.0,36634000000.0,
Operating Revenue,21569000000.0,22710000000.0,23230000000.0,36234000000.0,
