address1,address2,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,hasPrePostMarketData,firstTradeDateMilliseconds,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,marketState,shortName,longName,displayName,trailingPegRatio
5 Greenway Plaza,Suite 110,Houston,TX,77046-0521,United States,713 215 7000,https://www.oxy.com,Oil & Gas E&P,oil-gas-e-p,Oil & Gas E&P,Energy,energy,Energy,"Occidental Petroleum Corporation, together with its subsidiaries, engages in the acquisition, exploration, and development of oil and gas properties in the United States and internationally. It operates through Oil and Gas and Midstream and Marketing. The Oil and Gas segment explores for, develops, and produces oil and condensate, natural gas liquids (NGLs), and natural gas. This segment also optimizes its transportation and storage capacity and invests in entities. The Midstream and Marketing segment purchases, markets, gathers, processes, transports and stores oil, condensate, NGLs, natural gas, carbon dioxide, and power. Occidental Petroleum Corporation was founded in 1920 and is headquartered in Houston, Texas.",10412,"[{'maxAge': 1, 'name': 'Ms. Vicki A. Hollub', 'age': 65, 'title': 'President, CEO & Director', 'yearBorn': 1960, 'fiscalYear': 2025, 'totalPay': 5519190, 'exercisedValue': 0, 'unexercisedValue': 3205470}, {'maxAge': 1, 'name': 'Mr. Sunil  Mathew', 'age': 54, 'title': 'Senior VP & CFO', 'yearBorn': 1971, 'fiscalYear': 2025, 'totalPay': 1271621, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Richard A. Jackson', 'age': 49, 'title': 'Senior VP & COO', 'yearBorn': 1976, 'fiscalYear': 2025, 'totalPay': 2300426, 'exercisedValue': 0, 'unexercisedValue': 865622}, {'maxAge': 1, 'name': 'Mr. Kenneth  Dillon', 'age': 65, 'title': 'Senior VP and President of International Oil & Gas Operations', 'yearBorn': 1960, 'fiscalYear': 2025, 'totalPay': 2186665, 'exercisedValue': 0, 'unexercisedValue': 1174181}, {'maxAge': 1, 'name': 'Mr. Jeff F. Simmons', 'age': 65, 'title': 'Senior VP of Subsurface Technology and Chief Petrotechnical Officer', 'yearBorn': 1960, 'fiscalYear': 2025, 'totalPay': 2006264, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Christopher O. Champion', 'age': 55, 'title': 'VP, Chief Accounting Officer & Controller', 'yearBorn': 1970, 'fiscalYear': 2025, 'totalPay': 1565275, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Ioannis A. Charalambous', 'title': 'Chief Information Officer & VP', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. R. Jordan Tanner', 'title': 'Vice President of Investor Relations', 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Nicole E. Clark', 'age': 55, 'title': 'VP, Deputy General Counsel, Corporate Secretary & Chief Compliance Officer', 'yearBorn': 1970, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Sylvia J. Kerrigan J.D.', 'age': 60, 'title': 'Senior VP & Chief Legal Officer', 'yearBorn': 1965, 'fiscalYear': 2025, 'exercisedValue': 0, 'unexercisedValue': 0}]",7,3,2,1,1,1775001600,1767139200,http://www.oxy.com/InvestorRelations/Pages/default.aspx,[],86400,2,62.96,63.51,62.5807,64.28,62.96,63.51,62.5807,64.28,1.04,1.65,1773100800,0.7111,1.09,0.23,46.42222,20.362543,5975202,5975202,16489563,21370740,21370740,62.93,62.96,100,600,62149533696,62437128595,34.78,67.45,112.94586,7.005824,2.878226,53.1684,45.83165,0.96,0.015247776,USD,False,92339208192,0.10772,982410353,991695181,109460,33000202,1770940800,1773360000,0.0001,0.27013,0.51471,0.01,0.0002,991695181,28.14,2.227079,1767139200,1798675200,1767139200,1350000000,1.35,3.07771,10000:9983,1456358400,4.276,8.204,0.7435614,0.32693863,0.26,1773100800,EQUITY,62.67,74.0,45.0,61.4,64.0,2.65385,hold,25,1968000000,1.995,11255000064,23350999040,0.56,0.936,21592999936,63.804,22.135,0.02743,0.05929,15075999744,2053874944,10531999744,1.489,0.69819,0.52123,0.10309,USD,OXY,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,True,378657000000,[],1775579351,NYQ,finmb_293286,America/New_York,EDT,-14400000,us_market,False,-0.46061137,62.67,-0.29000092,62.5807 - 64.28,NYSE,16489563,27.89,0.80189764,34.78 - 67.45,-4.779999,-0.07086729,74.35614,1776211200,1778011200,1778011200,1778011200,1778086800,1778086800,False,1.35,3.07771,3.89657,16.083376,9.501598,0.17870763,16.838348,0.36739564,15,0,2.7 - Hold,False,REGULAR,Occidental Petroleum Corporatio,Occidental Petroleum Corporation,Occidental Petroleum,3.5901
