address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,marketState,shortName,longName,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,averageAnalystRating,cryptoTradeable,displayName,trailingPegRatio
500 West Monroe Street,Chicago,IL,60661,United States,847 576 5000,https://www.motorolasolutions.com,Communication Equipment,communication-equipment,Communication Equipment,Technology,technology,Technology,"Motorola Solutions, Inc. provides public safety, government, defense, and enterprise security solutions in the United States, the United Kingdom, Canada, and internationally. It operates in two segments, Products and Systems Integration, and Software and Services. The Products and Systems Integration segment offers a portfolio of infrastructure, devices, accessories, and the implementation and integration of systems, devices, software, and applications for government, including defense, public safety, and enterprise customers who operate private communications systems and video security solutions, as well as manage a mobile workforce. This segment also provides mission critical networks, and video security and access control technologies, including two-way portable and vehicle-mounted radios, video cameras, and accessories; communications network core and central processing software, base stations, consoles, and repeaters; and video analytics, network video management hardware and software, and access control solutions. The Software and Services segment offers public safety and enterprise command center, unified communications applications, mobile video equipment, and video software solutions; repair, technical support, and maintenance services; and monitoring, software updates, and cybersecurity services to government, public safety, and commercial communications networks. It serves hospitality; manufacturing; military and defence; police; air transportation; fire and rescue; stadium; emergency medical services; mining; oil and gas; transportation and logistics; utilities; education; retail; and healthcare industries. The company was formerly known as Motorola, Inc. and changed its name to Motorola Solutions, Inc. in January 2011. Motorola Solutions, Inc. was founded in 1928 and is headquartered in Chicago, Illinois.",23000,"[{'maxAge': 1, 'name': 'Mr. Gregory Q. Brown', 'age': 65, 'title': 'Chairman & CEO', 'yearBorn': 1960, 'fiscalYear': 2024, 'totalPay': 6378794, 'exercisedValue': 78709744, 'unexercisedValue': 452917664}, {'maxAge': 1, 'name': 'Mr. Jason J. Winkler', 'age': 50, 'title': 'Executive VP & CFO', 'yearBorn': 1975, 'fiscalYear': 2024, 'totalPay': 2560189, 'exercisedValue': 2382877, 'unexercisedValue': 13909298}, {'maxAge': 1, 'name': 'Mr. John P. Molloy', 'age': 53, 'title': 'Executive VP & COO', 'yearBorn': 1972, 'fiscalYear': 2024, 'totalPay': 2861670, 'exercisedValue': 13105220, 'unexercisedValue': 11924515}, {'maxAge': 1, 'name': 'Dr. Mahesh  Saptharishi Ph.D.', 'age': 46, 'title': 'Executive VP & CTO', 'yearBorn': 1979, 'fiscalYear': 2024, 'totalPay': 2485062, 'exercisedValue': 0, 'unexercisedValue': 19688848}, {'maxAge': 1, 'name': 'Dr. Rajan S. Naik Ph.D.', 'age': 53, 'title': 'Senior Vice President of Strategy & Ventures', 'yearBorn': 1972, 'fiscalYear': 2024, 'totalPay': 1569423, 'exercisedValue': 0, 'unexercisedValue': 17439246}, {'maxAge': 1, 'name': 'Ms. Katherine A. Maher', 'age': 41, 'title': 'Corporate VP & Chief Accounting Officer', 'yearBorn': 1984, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Tim  Yocum', 'title': 'Vice President of Investor Relations', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. James A. Niewiara', 'age': 55, 'title': 'Senior VP & General Counsel', 'yearBorn': 1970, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Kathryn  Moore', 'age': 52, 'title': 'Senior Vice President of Human Resources', 'yearBorn': 1973, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Michael D. Annes', 'age': 61, 'title': 'Senior Vice President of Business Development', 'yearBorn': 1964, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",1,6,3,1,1,1775001600,1735603200,http://investors.motorolasolutions.com/,[],86400,2,441.39,440.98,439.11,444.62,441.39,440.98,439.11,444.62,4.84,1.1,1773964800,0.3514,1.13,0.992,34.926945,24.407999,128322,128322,1166643,981220,981220,443.22,443.4,80,80,73897451520,72717636011,359.36,492.22,507.82,0.808196,6.3257537,445.8346,427.99384,4.48,0.010149754,USD,False,81335640064,0.18439,164910134,166203611,2171783,2322978,1770940800,1773360000,0.013099999,0.00458,0.88022006,1.96,0.015,166203611,14.544,30.570683,1767139200,1798675200,1767139200,0.062,2153999872,12.73,18.21616,10000:40425,1294099200,6.962,23.087,0.11823571,0.32693863,1.21,1773964800,EQUITY,444.62,540.0,470.0,505.45456,506.0,1.6,buy,11,1164999936,7.033,3523000064,9765999616,0.816,1.037,11681999872,402.39,70.12,0.11395001,1.04197,6050999808,1996249984,2836999936,0.086,0.123,0.51798,0.30158,0.27811,USD,MSI,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,REGULAR,"Motorola Solutions, Inc.","Motorola Solutions, Inc.",[],1775579285,NYQ,finmb_99186,America/New_York,EDT,-14400000,us_market,False,0.7317747,444.62,True,-252322200000,3.2299805,439.11 - 444.62,NYSE,1166643,85.26001,0.23725516,359.36 - 492.22,-47.600006,-0.09670474,11.82357,1776211200,1770843600,1777579200,1777579200,1770847200,1770847200,True,12.73,18.21616,16.78847,26.483652,-1.2145996,-0.0027243278,16.62616,0.038846727,15,0,1.6 - Buy,False,Motorola,2.3985
