,2026-01-31,2025-01-31,2024-01-31,2023-01-31,2022-01-31
Ordinary Shares Number,452840187.0,455566995.0,461675441.0,460346947.0,
Share Issued,452840187.0,455566995.0,461675441.0,460346947.0,
Net Debt,10968000000.0,11178000000.0,12233000000.0,13910000000.0,
Total Debt,20290000000.0,19875000000.0,19646000000.0,19073000000.0,
Tangible Book Value,15534000000.0,14035000000.0,12801000000.0,10587000000.0,
Invested Capital,32621000000.0,30606000000.0,29470000000.0,27371000000.0,
Working Capital,-1225000000.0,-1345000000.0,-1806000000.0,-1654000000.0,
Net Tangible Assets,15534000000.0,14035000000.0,12801000000.0,10587000000.0,
Capital Lease Obligations,3834000000.0,3935000000.0,3608000000.0,2934000000.0,
Common Stock Equity,16165000000.0,14666000000.0,13432000000.0,11232000000.0,
Total Capitalization,30491000000.0,28970000000.0,28354000000.0,27241000000.0,
Total Equity Gross Minority Interest,16165000000.0,14666000000.0,13432000000.0,11232000000.0,
Stockholders Equity,16165000000.0,14666000000.0,13432000000.0,11232000000.0,
Gains Losses Not Affecting Retained Earnings,-417000000.0,-458000000.0,-460000000.0,-419000000.0,
Other Equity Adjustments,-417000000.0,-458000000.0,-460000000.0,-419000000.0,
Retained Earnings,9297000000.0,8090000000.0,7093000000.0,5005000000.0,
Additional Paid In Capital,7247000000.0,6996000000.0,6761000000.0,6608000000.0,
Capital Stock,38000000.0,38000000.0,38000000.0,38000000.0,
Common Stock,38000000.0,38000000.0,38000000.0,38000000.0,
Total Liabilities Net Minority Interest,43325000000.0,43103000000.0,41924000000.0,42103000000.0,
Total Non Current Liabilities Net Minority Interest,22095000000.0,22304000000.0,22620000000.0,22603000000.0,
Other Non Current Liabilities,123000000.0,200000000.0,181000000.0,169000000.0,
Derivative Product Liabilities,,,,,77000000.0
Employee Benefits,571000000.0,561000000.0,491000000.0,424000000.0,
Non Current Pension And Other Postretirement Benefit Plans,,31000000.0,33000000.0,37000000.0,45000000.0
Tradeand Other Payables Non Current,340000000.0,338000000.0,272000000.0,168000000.0,
Non Current Deferred Liabilities,3273000000.0,3319000000.0,3475000000.0,3195000000.0,
Non Current Deferred Revenue,358000000.0,388000000.0,419000000.0,449000000.0,
Non Current Deferred Taxes Liabilities,2265000000.0,2303000000.0,2480000000.0,2196000000.0,
Long Term Debt And Capital Lease Obligation,17788000000.0,17886000000.0,18201000000.0,18647000000.0,
Long Term Capital Lease Obligation,3462000000.0,3582000000.0,3279000000.0,2638000000.0,
Long Term Debt,14326000000.0,14304000000.0,14922000000.0,16009000000.0,
Current Liabilities,21230000000.0,20799000000.0,19304000000.0,19500000000.0,
Other Current Liabilities,1236000000.0,1062000000.0,1302000000.0,1492000000.0,
Current Deferred Liabilities,1197000000.0,1209000000.0,1162000000.0,1240000000.0,
Current Deferred Revenue,1197000000.0,1209000000.0,1162000000.0,1240000000.0,
Current Debt And Capital Lease Obligation,2502000000.0,1989000000.0,1445000000.0,426000000.0,
Current Capital Lease Obligation,372000000.0,353000000.0,329000000.0,296000000.0,
Current Debt,2130000000.0,1636000000.0,1116000000.0,130000000.0,
Other Current Borrowings,2130000000.0,1636000000.0,1116000000.0,130000000.0,
Pensionand Other Post Retirement Benefit Plans Current,310000000.0,211000000.0,192000000.0,173000000.0,
