,2026-01-31,2025-01-31,2024-01-31,2023-01-31,2022-01-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.222782,0.222391,0.219,0.187,
Normalized EBITDA,8346000000.0,8653000000.0,8600000000.0,6596000000.0,
Net Income From Continuing Operation Net Minority Interest,3705000000.0,4091000000.0,4138000000.0,2780000000.0,
Reconciled Depreciation,3134000000.0,2981000000.0,2801000000.0,2700000000.0,
Reconciled Cost Of Revenue,74994000000.0,76050000000.0,77442000000.0,81991000000.0,
EBITDA,8346000000.0,8653000000.0,8600000000.0,6596000000.0,
EBIT,5212000000.0,5672000000.0,5799000000.0,3896000000.0,
Net Interest Income,-445000000.0,-411000000.0,-502000000.0,-478000000.0,
Interest Expense,445000000.0,411000000.0,502000000.0,478000000.0,
Normalized Income,3705000000.0,4091000000.0,4138000000.0,2780000000.0,
Net Income From Continuing And Discontinued Operation,3705000000.0,4091000000.0,4138000000.0,2780000000.0,
Total Expenses,99663000000.0,101000000000.0,101705000000.0,105272000000.0,
Total Operating Income As Reported,5117000000.0,5566000000.0,5707000000.0,3848000000.0,
Diluted Average Shares,455600000.0,461800000.0,462800000.0,464700000.0,
Basic Average Shares,454100000.0,460400000.0,461500000.0,462100000.0,
Diluted EPS,8.13,8.86,8.94,5.98,
Basic EPS,8.16,8.89,8.96,6.02,
Diluted NI Availto Com Stockholders,3705000000.0,4091000000.0,4138000000.0,2780000000.0,
Net Income Common Stockholders,3705000000.0,4091000000.0,4138000000.0,2780000000.0,
Net Income,3705000000.0,4091000000.0,4138000000.0,2780000000.0,
Net Income Including Noncontrolling Interests,3705000000.0,4091000000.0,4138000000.0,2780000000.0,
Net Income Discontinuous Operations,,,,,0.0
Net Income Continuous Operations,3705000000.0,4091000000.0,4138000000.0,2780000000.0,
Tax Provision,1062000000.0,1170000000.0,1159000000.0,638000000.0,
Pretax Income,4767000000.0,5261000000.0,5297000000.0,3418000000.0,
Other Income Expense,95000000.0,106000000.0,92000000.0,48000000.0,
Other Non Operating Income Expenses,95000000.0,106000000.0,92000000.0,48000000.0,
Net Non Operating Interest Income Expense,-445000000.0,-411000000.0,-502000000.0,-478000000.0,
Interest Expense Non Operating,445000000.0,411000000.0,502000000.0,478000000.0,
Operating Income,5117000000.0,5566000000.0,5707000000.0,3848000000.0,
Operating Expense,24152000000.0,24498000000.0,23877000000.0,22966000000.0,
Depreciation Amortization Depletion Income Statement,2617000000.0,2529000000.0,2415000000.0,2385000000.0,
Depreciation And Amortization In Income Statement,2617000000.0,2529000000.0,2415000000.0,2385000000.0,
Selling General And Administration,21535000000.0,21969000000.0,21462000000.0,20581000000.0,
Gross Profit,29269000000.0,30064000000.0,29584000000.0,26814000000.0,
Cost Of Revenue,75511000000.0,76502000000.0,77828000000.0,82306000000.0,
Total Revenue,104780000000.0,106566000000.0,107412000000.0,109120000000.0,
Operating Revenue,104780000000.0,106566000000.0,107412000000.0,109120000000.0,
