address1,city,state,zip,country,phone,website,industry,industryKey,industryDisp,sector,sectorKey,sectorDisp,longBusinessSummary,fullTimeEmployees,companyOfficers,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,irWebsite,executiveTeam,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,nonDilutedMarketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,allTimeHigh,allTimeLow,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,tradeable,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,quoteType,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,symbol,language,region,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,shortName,marketState,corporateActions,regularMarketTime,exchange,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,esgPopulated,regularMarketChangePercent,regularMarketPrice,longName,hasPrePostMarketData,firstTradeDateMilliseconds,regularMarketChange,regularMarketDayRange,fullExchangeName,averageDailyVolume3Month,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,dividendDate,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,sourceInterval,exchangeDataDelayedBy,cryptoTradeable,displayName,trailingPegRatio
1000 Nicollet Mall,Minneapolis,MN,55403,United States,612 304 6073,https://corporate.target.com,Discount Stores,discount-stores,Discount Stores,Consumer Defensive,consumer-defensive,Consumer Defensive,"Target Corporation operates as a general merchandise retailer in the United States. It offers apparel for women, men, young adults, kids, toddlers, and babies, as well as jewelry, accessories, and shoes; and beauty products, such as skin and bath care, cosmetics, hair care, oral care, deodorant, and shaving products. The company also provides food and beverage products comprising dry and perishable grocery, including snacks, candy, beverages, deli, bakery, meat, produce, and food service; electronics which includes video games and consoles, toys, sporting goods, entertainment, and luggage; bed and bath, home décor, school/office supplies, storage, small appliances, kitchenware, greeting cards, party supplies, furniture, lighting, home improvement, and seasonal merchandise; and household essentials, such as household cleaning, paper products, over-the-counter healthcare, vitamins and supplements, baby gear, and pet supplies. In addition, it sells merchandise through periodic design and creative partnerships, and shop-in-shop experience; and in-store amenities. The company sells its products through its stores; and digital channels, including Target.com. Target Corporation was incorporated in 1902 and is headquartered in Minneapolis, Minnesota.",415000,"[{'maxAge': 1, 'name': 'Mr. Brian C. Cornell', 'age': 66, 'title': 'Executive Chair of the Board', 'yearBorn': 1959, 'fiscalYear': 2024, 'totalPay': 4320111, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Michael J. Fiddelke', 'age': 48, 'title': 'CEO & Director', 'yearBorn': 1977, 'fiscalYear': 2024, 'totalPay': 1781856, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. James  Lee', 'age': 49, 'title': 'Executive VP & CFO', 'yearBorn': 1976, 'fiscalYear': 2024, 'totalPay': 2780459, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Lisa R. Roath', 'age': 47, 'title': 'Executive VP & COO', 'yearBorn': 1978, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Matthew A. Liegel', 'age': 47, 'title': 'Senior VP, Chief Accounting Officer & Controller', 'yearBorn': 1978, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. Pratabkumar  Vemana', 'age': 52, 'title': 'Executive VP and Chief Information & Product Officer', 'yearBorn': 1973, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Mr. John  Hulbert', 'title': 'Vice President of Investor Relations', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Ms. Melissa K. Kremer', 'age': 47, 'title': 'Executive VP & Chief HR Officer', 'yearBorn': 1978, 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Cynthia  Ho', 'title': 'Senior VP of Global Sourcing, PSQA for Apparel & Accessories and Essentials and Beauty', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}, {'maxAge': 1, 'name': 'Todd  Waterbury', 'title': 'Senior VP & Chief Creative Officer', 'fiscalYear': 2024, 'exercisedValue': 0, 'unexercisedValue': 0}]",4,4,4,1,1,1775001600,1735603200,http://investors.target.com/phoenix.zhtml?c=65828&p=irol-IRHome,[],86400,2,122.21,122.3,118.72,122.9,122.21,122.3,118.72,122.9,4.56,3.79,1778630400,0.556,2.91,1.032,14.690037,14.035265,1164312,1164312,6392436,5003770,5003770,119.22,119.3,100,100,54084542464,54546455695,83.44,126.0,268.98,0.135417,0.5161724,114.99,101.08905,4.52,0.036985517,USD,False,69348458496,0.03536,451401923,452855589,18467892,19227449,1770940800,1773360000,0.040799998,0.0029699998,0.86305,2.88,0.040799998,452855589,35.697,3.3456595,1769817600,1801353600,1769817600,-0.053,3704999936,8.13,8.50928,2:1,964051200,0.662,8.591,0.37685895,0.32693863,1.14,1770768000,EQUITY,119.43,160.0,88.0,124.71875,125.0,none,32,5488000000,12.119,8072000000,20290000896,0.344,0.942,104779997184,125.518,230.742,0.05264,0.24034001,29269000192,2590125056,6561999872,-0.05,-0.015,0.27934,0.07704,0.049089998,USD,TGT,en-US,US,Equity,Nasdaq Real Time Price,True,HIGH,Target Corporation,REGULAR,[],1775579582,NYQ,finmb_174438,America/New_York,EDT,-14400000,us_market,False,-2.274772,119.43,Target Corporation,True,99153000000,-2.7799988,118.72 - 122.9,NYSE,6392436,35.989998,0.43132785,83.44 - 126.0,-6.5699997,-0.052142855,37.685894,1780272000,1772544600,1779280200,1779280200,1747828800,1747828800,True,8.13,8.50928,7.99268,14.942422,4.4400024,0.038612075,18.34095,0.1814336,15,0,False,Target,3.4219
