,Date Reported,Holder,pctHeld,Shares,Value,pctChange
0,2025-12-31,Vanguard Group Inc,0.1142,8179779,1365082373,-0.0147
1,2025-12-31,Capital International Investors,0.0648,4643221,774883911,0.5222
2,2025-12-31,Blackrock Inc.,0.060900003,4360560,727712031,-0.119799994
3,2025-12-31,State Street Corporation,0.0353,2528258,421928322,-0.1246
4,2025-12-31,Ninety One UK Ltd,0.0311,2227303,371703448,-0.5088
5,2025-12-31,"FMR, LLC",0.0279,1999531,333691719,1.3668
6,2025-12-31,"T. Rowe Price Investment Management, Inc.",0.0256,1830038,305405881,-0.1889
7,2025-12-31,"Geode Capital Management, LLC",0.024600001,1759887,293698732,-0.024500001
8,2025-12-31,Capital World Investors,0.0208,1490503,248742584,0.1319
9,2025-12-31,Invesco Ltd.,0.0177,1265582,211206645,-0.1549
