,2025-12-31,2024-12-31,2023-12-31,2022-12-31,2021-12-31
Tax Effect Of Unusual Items,-11822863.682262,-19757851.008032,-4074696.0,-4535388.0,
Tax Rate For Calcs,0.298889,0.308062,0.306,0.396,
Normalized EBITDA,862303000.0,880934000.0,812371000.0,791294000.0,
Total Unusual Items,-39556000.0,-64136000.0,-13316000.0,-11453000.0,
Total Unusual Items Excluding Goodwill,-39556000.0,-64136000.0,-13316000.0,-11453000.0,
Net Income From Continuing Operation Net Minority Interest,410351000.0,421362000.0,445053000.0,361573000.0,
Reconciled Depreciation,237436000.0,145034000.0,142401000.0,125793000.0,
Reconciled Cost Of Revenue,1323951000.0,1199853000.0,1155397000.0,1100860000.0,
EBITDA,822747000.0,816798000.0,799055000.0,779841000.0,
EBIT,585311000.0,671764000.0,656654000.0,654048000.0,
Net Interest Income,16045000.0,20218000.0,17258000.0,5367000.0,
Interest Income,16045000.0,20218000.0,17258000.0,5367000.0,
Normalized Income,438084136.317738,465740148.991968,454294304.0,368490612.0,
Net Income From Continuing And Discontinued Operation,410351000.0,421362000.0,445053000.0,361573000.0,
Total Expenses,3449653000.0,3327248000.0,3205606000.0,3080587000.0,
Total Operating Income As Reported,545755000.0,607628000.0,643338000.0,642595000.0,
Diluted Average Shares,72588000.0,74993000.0,76568000.0,78420000.0,
Basic Average Shares,72542000.0,74877000.0,76426000.0,78190000.0,
Diluted EPS,5.65,5.62,5.81,4.61,
Basic EPS,5.66,5.63,5.82,4.62,
Diluted NI Availto Com Stockholders,410351000.0,421362000.0,445053000.0,361573000.0,
Net Income Common Stockholders,410351000.0,421362000.0,445053000.0,361573000.0,
Net Income,410351000.0,421362000.0,445053000.0,361573000.0,
Net Income Including Noncontrolling Interests,410351000.0,421362000.0,445053000.0,361573000.0,
Net Income Continuous Operations,410351000.0,421362000.0,445053000.0,361573000.0,
Earnings From Equity Interest Net Of Tax,,,,,0.0
Tax Provision,174936000.0,187597000.0,196151000.0,237484000.0,
Pretax Income,585287000.0,608959000.0,641204000.0,599057000.0,
Other Income Expense,-16069000.0,-83023000.0,-32708000.0,-60358000.0,
Other Non Operating Income Expenses,23487000.0,-18887000.0,-19392000.0,-48905000.0,
Special Income Charges,-39556000.0,-64136000.0,-13316000.0,-11453000.0,
Other Special Charges,4178000.0,30968000.0,,,
Impairment Of Capital Assets,,,,,0.0
Restructuring And Mergern Acquisition,35378000.0,33168000.0,13316000.0,11453000.0,
Net Non Operating Interest Income Expense,16045000.0,20218000.0,17258000.0,5367000.0,
Interest Income Non Operating,16045000.0,20218000.0,17258000.0,5367000.0,
Operating Income,585311000.0,671764000.0,656654000.0,654048000.0,
Operating Expense,2125702000.0,2127395000.0,2050209000.0,1979727000.0,
Research And Development,369911000.0,364202000.0,346830000.0,305258000.0,
Selling General And Administration,1755791000.0,1763193000.0,1703379000.0,1674469000.0,
Gross Profit,2711013000.0,2799159000.0,2706863000.0,2633775000.0,
Cost Of Revenue,1323951000.0,1199853000.0,1155397000.0,1100860000.0,
Total Revenue,4034964000.0,3999012000.0,3862260000.0,3734635000.0,
Operating Revenue,4034964000.0,3999012000.0,3862260000.0,3734635000.0,
