period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,2.26192,2.23,2.324,2.13,11,0.0619
+1q,2.76732,2.65,2.95,2.49,11,0.1114
0y,11.28997,11.06,12.05,10.51,16,0.074200004
+1y,12.2899,11.7,13.19,11.28997,15,0.088599995
