period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,7.20054,3.63,8.16384,3.34,19,1.1559
+1q,8.12065,6.36,8.91,6.31,19,0.2869
0y,34.6656,33.5,38.02,24.21,28,0.4319
+1y,42.06553,37.9,46.48152,34.6656,28,0.21350001
