period,avg,low,high,yearAgoEps,numberOfAnalysts,growth
0q,1.35133,1.32,1.38,1.34,10,0.0085
+1q,1.66126,1.6,1.71,1.69,10,-0.017
0y,6.46425,6.33366,6.52,6.11,13,0.058000002
+1y,7.04196,6.57,7.56,6.46425,11,0.08939999
