,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,6510000.0,235504000.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.21,0.164,0.126214,0.21,0.21,
Normalized EBITDA,195000000.0,288000000.0,328000000.0,271000000.0,270000000.0,
Total Unusual Items,31000000.0,1436000000.0,,,,
Total Unusual Items Excluding Goodwill,31000000.0,1436000000.0,,,,
Net Income From Continuing Operation Net Minority Interest,63000000.0,1266000000.0,90000000.0,137000000.0,31000000.0,
Reconciled Depreciation,117000000.0,121000000.0,122000000.0,129000000.0,150000000.0,
Reconciled Cost Of Revenue,971000000.0,961000000.0,986000000.0,956000000.0,956000000.0,
EBITDA,226000000.0,1724000000.0,328000000.0,271000000.0,270000000.0,
EBIT,109000000.0,1603000000.0,206000000.0,142000000.0,120000000.0,
Net Interest Income,-51000000.0,-89000000.0,-103000000.0,-104000000.0,-107000000.0,
Interest Expense,51000000.0,89000000.0,103000000.0,104000000.0,107000000.0,
Normalized Income,38510000.0,65504000.0,90000000.0,137000000.0,31000000.0,
Net Income From Continuing And Discontinued Operation,63000000.0,1266000000.0,90000000.0,137000000.0,31000000.0,
Total Expenses,1905000000.0,1924000000.0,1947000000.0,1918000000.0,1939000000.0,
Rent Expense Supplemental,,,,,,124000000.0
Total Operating Income As Reported,124000000.0,1690000000.0,214000000.0,152000000.0,136000000.0,
Diluted Average Shares,175700000.0,175400000.0,175200000.0,174800000.0,174500000.0,
Basic Average Shares,174400000.0,174300000.0,174100000.0,173700000.0,173400000.0,
Diluted EPS,0.36,7.22,0.51,0.78,0.17,
Basic EPS,0.36,7.26,0.52,0.79,0.17,
Diluted NI Availto Com Stockholders,63000000.0,1266000000.0,90000000.0,137000000.0,31000000.0,
Net Income Common Stockholders,63000000.0,1266000000.0,90000000.0,137000000.0,31000000.0,
Net Income,63000000.0,1266000000.0,90000000.0,137000000.0,31000000.0,
Net Income Including Noncontrolling Interests,63000000.0,1266000000.0,90000000.0,137000000.0,30000000.0,
Net Income Continuous Operations,63000000.0,1266000000.0,90000000.0,137000000.0,30000000.0,
Tax Provision,-5000000.0,248000000.0,13000000.0,-99000000.0,-17000000.0,
Pretax Income,58000000.0,1514000000.0,103000000.0,38000000.0,13000000.0,
Other Income Expense,16000000.0,1431000000.0,-8000000.0,-11000000.0,-16000000.0,
Other Non Operating Income Expenses,-15000000.0,-5000000.0,-8000000.0,-11000000.0,-16000000.0,
Special Income Charges,31000000.0,1436000000.0,,,,
Gain On Sale Of Business,31000000.0,1518000000.0,,,,
Other Special Charges,0.0,82000000.0,,,,
Net Non Operating Interest Income Expense,-51000000.0,-89000000.0,-103000000.0,-104000000.0,-107000000.0,
Interest Expense Non Operating,51000000.0,89000000.0,103000000.0,104000000.0,107000000.0,
Operating Income,93000000.0,172000000.0,214000000.0,152000000.0,136000000.0,
Operating Expense,934000000.0,963000000.0,961000000.0,962000000.0,983000000.0,
Research And Development,175000000.0,183000000.0,189000000.0,193000000.0,199000000.0,
Selling General And Administration,759000000.0,780000000.0,772000000.0,769000000.0,784000000.0,
Gross Profit,1027000000.0,1135000000.0,1175000000.0,1114000000.0,1119000000.0,
Cost Of Revenue,971000000.0,961000000.0,986000000.0,956000000.0,956000000.0,
Total Revenue,1998000000.0,2096000000.0,2161000000.0,2070000000.0,2075000000.0,
Operating Revenue,1998000000.0,2096000000.0,2161000000.0,2070000000.0,2075000000.0,
