,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,173490864.0,173439525.0,173387361.0,173008211.0,172785606.0,
Share Issued,173490864.0,173439525.0,173387361.0,173008211.0,172785606.0,
Net Debt,4157000000.0,3495000000.0,7323000000.0,7379000000.0,7248000000.0,
Total Debt,5035000000.0,5137000000.0,7815000000.0,7913000000.0,8010000000.0,
Tangible Book Value,-3246000000.0,-2497000000.0,-3931000000.0,-4094000000.0,-5962000000.0,
Invested Capital,10085000000.0,10123000000.0,11460000000.0,11175000000.0,10969000000.0,
Working Capital,723000000.0,1469000000.0,588000000.0,487000000.0,546000000.0,
Net Tangible Assets,-3246000000.0,-2497000000.0,-3931000000.0,-4094000000.0,-5962000000.0,
Common Stock Equity,5050000000.0,4986000000.0,3645000000.0,3262000000.0,2959000000.0,
Total Capitalization,10085000000.0,10123000000.0,11460000000.0,11075000000.0,10769000000.0,
Total Equity Gross Minority Interest,5050000000.0,4986000000.0,3645000000.0,3262000000.0,2959000000.0,
Stockholders Equity,5050000000.0,4986000000.0,3645000000.0,3262000000.0,2959000000.0,
Gains Losses Not Affecting Retained Earnings,-625000000.0,-604000000.0,-631000000.0,-899000000.0,-1056000000.0,
Other Equity Adjustments,-625000000.0,-604000000.0,-631000000.0,9000000.0,-1056000000.0,
Foreign Currency Translation Adjustments,,,,-396000000.0,,-253000000.0
Minimum Pension Liabilities,,,,-512000000.0,,-502000000.0
Retained Earnings,1797000000.0,1734000000.0,468000000.0,378000000.0,242000000.0,
Additional Paid In Capital,3876000000.0,3854000000.0,3806000000.0,3781000000.0,3771000000.0,
Capital Stock,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,
Common Stock,2000000.0,2000000.0,2000000.0,2000000.0,2000000.0,
Total Liabilities Net Minority Interest,9244000000.0,8987000000.0,11429000000.0,11265000000.0,11498000000.0,
Total Non Current Liabilities Net Minority Interest,6108000000.0,6049000000.0,8809000000.0,8699000000.0,8795000000.0,
Other Non Current Liabilities,546000000.0,437000000.0,371000000.0,279000000.0,410000000.0,
Liabilities Heldfor Sale Non Current,,,38000000.0,47000000.0,,
Employee Benefits,363000000.0,306000000.0,354000000.0,334000000.0,350000000.0,
Non Current Pension And Other Postretirement Benefit Plans,363000000.0,306000000.0,354000000.0,334000000.0,350000000.0,
Non Current Deferred Liabilities,164000000.0,169000000.0,231000000.0,226000000.0,225000000.0,
Non Current Deferred Taxes Liabilities,164000000.0,169000000.0,231000000.0,226000000.0,225000000.0,
Long Term Debt And Capital Lease Obligation,5035000000.0,5137000000.0,7815000000.0,7813000000.0,7810000000.0,
Long Term Debt,5035000000.0,5137000000.0,7815000000.0,7813000000.0,7810000000.0,
Current Liabilities,3136000000.0,2938000000.0,2620000000.0,2566000000.0,2703000000.0,
Other Current Liabilities,634000000.0,546000000.0,459000000.0,388000000.0,378000000.0,
Current Deferred Liabilities,621000000.0,576000000.0,557000000.0,558000000.0,572000000.0,
Current Deferred Revenue,621000000.0,576000000.0,557000000.0,558000000.0,572000000.0,
Current Debt And Capital Lease Obligation,,,,100000000.0,200000000.0,300000000.0
Current Debt,,,,100000000.0,200000000.0,300000000.0
Other Current Borrowings,,,,100000000.0,200000000.0,
Pensionand Other Post Retirement Benefit Plans Current,320000000.0,259000000.0,228000000.0,217000000.0,281000000.0,
Payables And Accrued Expenses,1561000000.0,1557000000.0,1376000000.0,1303000000.0,1272000000.0,
Current Accrued Expenses,243000000.0,212000000.0,261000000.0,203000000.0,260000000.0,
Interest Payable,71000000.0,41000000.0,105000000.0,64000000.0,114000000.0,
Payables,1318000000.0,1345000000.0,1115000000.0,1100000000.0,1012000000.0,
Dueto Related Parties Current,435000000.0,464000000.0,355000000.0,356000000.0,272000000.0,
Total Tax Payable,196000000.0,212000000.0,117000000.0,140000000.0,122000000.0,
Accounts Payable,687000000.0,669000000.0,643000000.0,604000000.0,618000000.0,
Total Assets,14294000000.0,13973000000.0,15074000000.0,14527000000.0,14457000000.0,
Total Non Current Assets,10436000000.0,9566000000.0,11866000000.0,11474000000.0,11208000000.0,
Other Non Current Assets,814000000.0,747000000.0,2977000000.0,2920000000.0,665000000.0,
Goodwill And Other Intangible Assets,8296000000.0,7483000000.0,7576000000.0,7356000000.0,8921000000.0,
Other Intangible Assets,2592000000.0,2223000000.0,2302000000.0,2365000000.0,2544000000.0,
Goodwill,5704000000.0,5260000000.0,5274000000.0,4991000000.0,6377000000.0,
Net PPE,1326000000.0,1336000000.0,1313000000.0,1198000000.0,1622000000.0,
Accumulated Depreciation,-1867000000.0,-1843000000.0,-1731000000.0,-1666000000.0,-1988000000.0,
Gross PPE,3193000000.0,3179000000.0,3044000000.0,2864000000.0,3610000000.0,
Construction In Progress,499000000.0,568000000.0,427000000.0,375000000.0,504000000.0,
Machinery Furniture Equipment,1824000000.0,1779000000.0,1797000000.0,1705000000.0,2150000000.0,
Buildings And Improvements,870000000.0,832000000.0,820000000.0,784000000.0,956000000.0,
Properties,0.0,0.0,0.0,0.0,0.0,
Current Assets,3859000000.0,4407000000.0,3208000000.0,3053000000.0,3249000000.0,
Other Current Assets,557000000.0,540000000.0,331000000.0,249000000.0,120000000.0,
Assets Held For Sale Current,,,168000000.0,293000000.0,,
Prepaid Assets,174000000.0,,,,173000000.0,
Inventory,1066000000.0,1049000000.0,962000000.0,866000000.0,965000000.0,
Finished Goods,636000000.0,625000000.0,553000000.0,484000000.0,539000000.0,
Work In Process,201000000.0,191000000.0,173000000.0,171000000.0,190000000.0,
Raw Materials,229000000.0,233000000.0,236000000.0,211000000.0,236000000.0,
Receivables,1184000000.0,1176000000.0,1255000000.0,1111000000.0,1229000000.0,
Duefrom Related Parties Current,150000000.0,157000000.0,190000000.0,185000000.0,185000000.0,
Accounts Receivable,1034000000.0,1019000000.0,1065000000.0,926000000.0,1044000000.0,
Allowance For Doubtful Accounts Receivable,-87000000.0,-86000000.0,-87000000.0,-83000000.0,-86000000.0,
Gross Accounts Receivable,1121000000.0,1105000000.0,1152000000.0,1009000000.0,1130000000.0,
Cash Cash Equivalents And Short Term Investments,878000000.0,1642000000.0,492000000.0,534000000.0,762000000.0,
Cash And Cash Equivalents,878000000.0,1642000000.0,492000000.0,534000000.0,762000000.0,
